PG.ProteinGroups,PG.Genes,PG.ProteinDescriptions,PG.ProteinNames,PG.CV,PG.Qvalue,PG.MolecularWeight,Control_detected_n,Control_total_n,Control_detection_rate,Short_detected_n,Short_total_n,Short_detection_rate,Long_detected_n,Long_total_n,Long_detection_rate,In_detection_analysis_universe
Q9H0U4,RAB1B,Ras-related protein Rab-1B,RAB1B_HUMAN,1.558217587109949,0.0016233766233766,22171.16,153,153,1.0,186,186,1.0,176,176,1.0,True
Q9H0V9,LMAN2L,VIP36-like protein,LMA2L_HUMAN,1.034065180472521,0.0080321285140562,39710.79,54,153,0.35294117647058826,82,186,0.44086021505376344,47,176,0.26704545454545453,False
Q9H159,CDH19,Cadherin-19,CAD19_HUMAN,0.5417158964626271,0.0016233766233766,87002.45,153,153,1.0,186,186,1.0,176,176,1.0,True
Q9H173,SIL1,Nucleotide exchange factor SIL1,SIL1_HUMAN,0.6749356044134339,0.0016233766233766,52084.7,143,153,0.934640522875817,176,186,0.946236559139785,162,176,0.9204545454545454,True
Q9H1B5,XYLT2,Xylosyltransferase 2,XYLT2_HUMAN,1.236397824916069,0.0016233766233766,96767.13,153,153,1.0,186,186,1.0,176,176,1.0,True
Q9H1E3,NUCKS1,Nuclear ubiquitous casein and cyclin-dependent kinase substrate 1,NUCKS_HUMAN,0.7323393021073817,0.0073810825587752,27296.38,66,153,0.43137254901960786,77,186,0.41397849462365593,64,176,0.36363636363636365,False
Q9H1E5,TMX4,Thioredoxin-related transmembrane protein 4,TMX4_HUMAN,0.7056317274655122,0.0080321285140562,38952.16,14,153,0.0915032679738562,20,186,0.10752688172043011,18,176,0.10227272727272728,False
Q9H1U4,MEGF9,Multiple epidermal growth factor-like domains protein 9,MEGF9_HUMAN,0.4853345960604475,0.0073810825587752,62983.66,39,153,0.2549019607843137,59,186,0.3172043010752688,44,176,0.25,False
Q9H1Z8,ECRG4,Augurin,AUGN_HUMAN,0.6603172076074041,0.0040983606557377,17183.41,141,153,0.9215686274509803,169,186,0.9086021505376344,150,176,0.8522727272727273,True
Q9H223,EHD4,EH domain-containing protein 4,EHD4_HUMAN,3.164952220910348,0.0073810825587752,61175.13,92,153,0.6013071895424836,102,186,0.5483870967741935,97,176,0.5511363636363636,True
Q9H251,CDH23,Cadherin-23,CAD23_HUMAN,0.5420261521913039,0.0016233766233766,369493.91,153,153,1.0,186,186,1.0,176,176,1.0,True
Q9H257,CARD9,Caspase recruitment domain-containing protein 9,CARD9_HUMAN,1.453755056597408,0.0073810825587752,62240.59,84,153,0.5490196078431373,95,186,0.510752688172043,105,176,0.5965909090909091,False
Q9H269,VPS16,Vacuolar protein sorting-associated protein 16 homolog,VPS16_HUMAN,0.809209754430917,0.0073810825587752,94693.68,33,153,0.21568627450980393,26,186,0.13978494623655913,30,176,0.17045454545454544,False
Q9H270,VPS11,Vacuolar protein sorting-associated protein 11 homolog,VPS11_HUMAN,0.7761475251799145,0.0075880758807588,107808.7,77,153,0.5032679738562091,98,186,0.5268817204301075,89,176,0.5056818181818182,False
Q9H299,SH3BGRL3,SH3 domain-binding glutamic acid-rich-like protein 3,SH3L3_HUMAN,1.765877952718761,0.0058910162002945,10437.71,150,153,0.9803921568627451,180,186,0.967741935483871,171,176,0.9715909090909091,True
Q9H2A7,CXCL16,C-X-C motif chemokine 16,CXL16_HUMAN,0.6760481650277802,0.0073810825587752,27578.62,71,153,0.46405228758169936,90,186,0.4838709677419355,74,176,0.42045454545454547,False
Q9H2G2,SLK,STE20-like serine/threonine-protein kinase,SLK_HUMAN,1.552904285985466,0.006765899864682,142694.92,64,153,0.41830065359477125,70,186,0.3763440860215054,74,176,0.42045454545454547,False
Q9H2H8,PPIL3,Peptidyl-prolyl cis-trans isomerase-like 3,PPIL3_HUMAN,0.6759806092626345,0.0080321285140562,18154.54,6,153,0.0392156862745098,7,186,0.03763440860215054,11,176,0.0625,False
Q9H2K2,TNKS2,Poly [ADP-ribose] polymerase tankyrase-2,TNKS2_HUMAN,0.7030284601287038,0.0072727272727272,126917.93,119,153,0.7777777777777778,144,186,0.7741935483870968,139,176,0.7897727272727273,True
Q9H2K8,TAOK3,Serine/threonine-protein kinase TAO3,TAOK3_HUMAN,1.37645856779439,0.0073810825587752,105405.81,61,153,0.39869281045751637,63,186,0.3387096774193548,78,176,0.4431818181818182,False
Q9H2M9,RAB3GAP2,Rab3 GTPase-activating protein non-catalytic subunit,RBGPR_HUMAN,0.8890532189917346,0.0073810825587752,155984.77,25,153,0.16339869281045752,27,186,0.14516129032258066,28,176,0.1590909090909091,False
Q9H2U2,PPA2,"Inorganic pyrophosphatase 2, mitochondrial",IPYR2_HUMAN,1.059771740209192,0.0073810825587752,37920.22,18,153,0.11764705882352941,29,186,0.15591397849462366,26,176,0.14772727272727273,False
Q9H2X3,CLEC4M,C-type lectin domain family 4 member M,CLC4M_HUMAN,0.6047471014904087,0.0040983606557377,45350.16,149,153,0.9738562091503268,183,186,0.9838709677419355,170,176,0.9659090909090909,True
Q9H336,CRISPLD1,Cysteine-rich secretory protein LCCL domain-containing 1,CRLD1_HUMAN,1.376214634835086,0.0073810825587752,56888.45,27,153,0.17647058823529413,28,186,0.15053763440860216,24,176,0.13636363636363635,False
Q9H3G5,CPVL,Probable serine carboxypeptidase CPVL,CPVL_HUMAN,0.5994606280984011,0.0016233766233766,54163.79,153,153,1.0,186,186,1.0,175,176,0.9943181818181818,True
Q9H3K6,BOLA2B,BolA-like protein 2,BOLA2_HUMAN,0.826215695805004,0.0072727272727272,10116.54,73,153,0.477124183006536,93,186,0.5,93,176,0.5284090909090909,False
Q9H3N1,TMX1,Thioredoxin-related transmembrane protein 1,TMX1_HUMAN,3.747472229322965,0.0055467511885895,31791.22,50,153,0.32679738562091504,69,186,0.3709677419354839,61,176,0.3465909090909091,False
Q9H3P7,ACBD3,Golgi resident protein GCP60,GCP60_HUMAN,0.9040486439501132,0.0040983606557377,60593.39,15,153,0.09803921568627451,21,186,0.11290322580645161,24,176,0.13636363636363635,False
Q9H3R2,MUC13,Mucin-13,MUC13_HUMAN,1.275054312112488,0.0073810825587752,54603.92,1,153,0.006535947712418301,2,186,0.010752688172043012,0,176,0.0,False
Q9H3U1,UNC45A,Protein unc-45 homolog A,UN45A_HUMAN,1.204073187053291,0.0072727272727272,103076.89,58,153,0.3790849673202614,65,186,0.34946236559139787,66,176,0.375,False
Q9H3U7,SMOC2,SPARC-related modular calcium-binding protein 2,SMOC2_HUMAN,0.5641692511318169,0.0073810825587752,49674.14,39,153,0.2549019607843137,51,186,0.27419354838709675,40,176,0.22727272727272727,False
Q9H425,C1orf198,Uncharacterized protein C1orf198,CA198_HUMAN,1.428045824842142,0.0040983606557377,36346.47,32,153,0.20915032679738563,33,186,0.1774193548387097,37,176,0.21022727272727273,False
Q9H444,CHMP4B,Charged multivesicular body protein 4b,CHM4B_HUMAN,0.958138457223585,0.0072727272727272,24950.15,110,153,0.7189542483660131,132,186,0.7096774193548387,107,176,0.6079545454545454,True
Q9H446,RWDD1,RWD domain-containing protein 1,RWDD1_HUMAN,0.7384718802171191,0.0073810825587752,27939.5,88,153,0.5751633986928104,117,186,0.6290322580645161,111,176,0.6306818181818182,True
Q9H479,FN3K,Fructosamine-3-kinase,FN3K_HUMAN,0.8626949147781892,0.0072727272727272,35171.2,122,153,0.7973856209150327,134,186,0.7204301075268817,121,176,0.6875,True
Q9H497,TOR3A,Torsin-3A,TOR3A_HUMAN,0.64329708510026,0.0040983606557377,46199.01,51,153,0.3333333333333333,77,186,0.41397849462365593,68,176,0.38636363636363635,False
Q9H4A3,WNK1,Serine/threonine-protein kinase WNK1,WNK1_HUMAN,1.583484182695865,0.0040983606557377,250793.76,48,153,0.3137254901960784,58,186,0.3118279569892473,65,176,0.3693181818181818,False
Q9H4A4,RNPEP,Aminopeptidase B,AMPB_HUMAN,0.7826036887605038,0.0073810825587752,72595.78,95,153,0.6209150326797386,140,186,0.7526881720430108,119,176,0.6761363636363636,True
Q9H4A9,DPEP2,Dipeptidase 2,DPEP2_HUMAN,0.6788017215007534,0.0040983606557377,53365.03,117,153,0.7647058823529411,144,186,0.7741935483870968,133,176,0.7556818181818182,True
Q9H4B7,TUBB1,Tubulin beta-1 chain,TBB1_HUMAN,2.583414331156376,0.0016233766233766,50326.91,152,153,0.9934640522875817,185,186,0.9946236559139785,175,176,0.9943181818181818,True
Q9H4E7,DEF6,Differentially expressed in FDCP 6 homolog,DEFI6_HUMAN,0.7355571524005435,0.0073810825587752,73910.33,74,153,0.48366013071895425,91,186,0.489247311827957,88,176,0.5,False
Q9H4F8,SMOC1,SPARC-related modular calcium-binding protein 1,SMOC1_HUMAN,0.6003003100274034,0.0073810825587752,48162.71,77,153,0.5032679738562091,105,186,0.5645161290322581,79,176,0.44886363636363635,False
Q9H4G4,GLIPR2,Golgi-associated plant pathogenesis-related protein 1,GAPR1_HUMAN,0.4559519625933865,0.0016233766233766,17218.3,153,153,1.0,185,186,0.9946236559139785,175,176,0.9943181818181818,True
Q9H4L5,OSBPL3,Oxysterol-binding protein-related protein 3,OSBL3_HUMAN,1.115528674697193,0.0073810825587752,101223.62,105,153,0.6862745098039216,133,186,0.7150537634408602,112,176,0.6363636363636364,True
Q9H4M9,EHD1,EH domain-containing protein 1,EHD1_HUMAN,1.170279910164524,0.0016233766233766,60626.86,152,153,0.9934640522875817,184,186,0.989247311827957,171,176,0.9715909090909091,True
Q9H4X1,RGCC,Regulator of cell cycle RGCC,RGCC_HUMAN,1.098834328162773,0.0073810825587752,14558.95,31,153,0.20261437908496732,27,186,0.14516129032258066,25,176,0.14204545454545456,False
Q9H5I5,PIEZO2,Piezo-type mechanosensitive ion channel component 2,PIEZ2_HUMAN,0.7182113149391619,0.0072727272727272,318063.91,151,153,0.9869281045751634,184,186,0.989247311827957,173,176,0.9829545454545454,True
Q9H5X1,CIAO2A,Cytosolic iron-sulfur assembly component 2A,CIA2A_HUMAN,0.7042875754896769,0.0073810825587752,18355.11,39,153,0.2549019607843137,35,186,0.1881720430107527,41,176,0.23295454545454544,False
Q9H6K4,OPA3,Optic atrophy 3 protein,OPA3_HUMAN,0.8466118224838329,0.0073810825587752,19996.23,30,153,0.19607843137254902,32,186,0.17204301075268819,33,176,0.1875,False
Q9H6Q3,SLA2,Src-like-adapter 2,SLAP2_HUMAN,1.141825819068256,0.0073810825587752,28585.35,16,153,0.10457516339869281,21,186,0.11290322580645161,17,176,0.09659090909090909,False
Q9H6X2,ANTXR1,Anthrax toxin receptor 1,ANTR1_HUMAN,0.6528201560113397,0.0016233766233766,62788.97,153,153,1.0,186,186,1.0,176,176,1.0,True
Q9H6Z4,RANBP3,Ran-binding protein 3,RANB3_HUMAN,0.6480009131698778,0.0073810825587752,60209.94,16,153,0.10457516339869281,14,186,0.07526881720430108,18,176,0.10227272727272728,False
Q9H6Z9,EGLN3,Prolyl hydroxylase EGLN3,EGLN3_HUMAN,0.6359531913869207,0.0072727272727272,27261.31,61,153,0.39869281045751637,88,186,0.4731182795698925,78,176,0.4431818181818182,False
Q9H7C9,AAMDC,Mth938 domain-containing protein,AAMDC_HUMAN,0.7037746726593963,0.0073810825587752,13332.16,53,153,0.3464052287581699,53,186,0.2849462365591398,43,176,0.24431818181818182,False
Q9H7D0,DOCK5,Dedicator of cytokinesis protein 5,DOCK5_HUMAN,1.122255790660786,0.0073810825587752,215308.73,31,153,0.20261437908496732,40,186,0.21505376344086022,43,176,0.24431818181818182,False
Q9H7D7,WDR26,WD repeat-containing protein 26,WDR26_HUMAN,1.075202339730454,0.0073810825587752,72123.96,34,153,0.2222222222222222,44,186,0.23655913978494625,38,176,0.2159090909090909,False
Q9H7J1,PPP1R3E,Protein phosphatase 1 regulatory subunit 3E,PPR3E_HUMAN,0.7888942901156476,0.0073810825587752,30643.57,13,153,0.08496732026143791,11,186,0.05913978494623656,17,176,0.09659090909090909,False
Q9H7M9,VSIR,V-type immunoglobulin domain-containing suppressor of T-cell activation,VISTA_HUMAN,1.088477764168484,0.0073810825587752,33908.37,30,153,0.19607843137254902,46,186,0.24731182795698925,49,176,0.2784090909090909,False
Q9H8H3,TMT1A,Thiol S-methyltransferase TMT1A,TMT1A_HUMAN,2.105616208678183,0.0080321285140562,28319.12,21,153,0.13725490196078433,27,186,0.14516129032258066,20,176,0.11363636363636363,False
Q9H8J5,MANSC1,MANSC domain-containing protein 1,MANS1_HUMAN,1.099650158346405,0.0040983606557377,46810.11,153,153,1.0,186,186,1.0,176,176,1.0,True
Q9H8L6,MMRN2,Multimerin-2,MMRN2_HUMAN,0.6273619613877728,0.0040983606557377,104408.55,153,153,1.0,186,186,1.0,176,176,1.0,True
Q9H8S9,MOB1A,MOB kinase activator 1A,MOB1A_HUMAN,1.37759220329725,0.0072727272727272,25079.75,24,153,0.1568627450980392,26,186,0.13978494623655913,29,176,0.16477272727272727,False
Q9H8W4,PLEKHF2,Pleckstrin homology domain-containing family F member 2,PKHF2_HUMAN,0.9052679015814794,0.0072727272727272,27797.77,93,153,0.6078431372549019,110,186,0.5913978494623656,103,176,0.5852272727272727,True
Q9H8Y8,GORASP2,Golgi reassembly-stacking protein 2,GORS2_HUMAN,1.068769260617604,0.0073810825587752,47145.33,32,153,0.20915032679738563,28,186,0.15053763440860216,30,176,0.17045454545454544,False
Q9H910,JPT2,Jupiter microtubule associated homolog 2,JUPI2_HUMAN,0.9584204779946814,0.0073810825587752,20063.29,13,153,0.08496732026143791,12,186,0.06451612903225806,16,176,0.09090909090909091,False
Q9H939,PSTPIP2,Proline-serine-threonine phosphatase-interacting protein 2,PPIP2_HUMAN,1.668962323179835,0.0073810825587752,38858.2,63,153,0.4117647058823529,82,186,0.44086021505376344,78,176,0.4431818181818182,False
Q9H9A6,LRRC40,Leucine-rich repeat-containing protein 40,LRC40_HUMAN,0.8735870872695902,0.0073810825587752,68249.93,20,153,0.13071895424836602,29,186,0.15591397849462366,26,176,0.14772727272727273,False
Q9H9B4,SFXN1,Sideroflexin-1,SFXN1_HUMAN,0.9799606988359378,0.0073810825587752,35619.41,18,153,0.11764705882352941,23,186,0.12365591397849462,23,176,0.13068181818181818,False
Q9H9Q2,COPS7B,COP9 signalosome complex subunit 7b,CSN7B_HUMAN,1.59723108781093,0.0073810825587752,29621.95,28,153,0.1830065359477124,48,186,0.25806451612903225,48,176,0.2727272727272727,False
Q9HA64,FN3KRP,Ketosamine-3-kinase,KT3K_HUMAN,1.022206933422664,0.0073810825587752,34412.24,79,153,0.5163398692810458,100,186,0.5376344086021505,88,176,0.5,False
Q9HA90,EFCC1,EF-hand and coiled-coil domain-containing protein 1,EFCC1_HUMAN,0.7822095808350779,0.0073810825587752,65701.42,36,153,0.23529411764705882,33,186,0.1774193548387097,28,176,0.1590909090909091,False
Q9HAB8,PPCS,Phosphopantothenate--cysteine ligase,PPCS_HUMAN,0.9378721159829466,0.0073810825587752,34005.13,59,153,0.38562091503267976,62,186,0.3333333333333333,60,176,0.3409090909090909,False
Q9HAV0,GNB4,Guanine nucleotide-binding protein subunit beta-4,GBB4_HUMAN,1.068320315020766,0.0073810825587752,37567.18,56,153,0.3660130718954248,59,186,0.3172043010752688,53,176,0.30113636363636365,False
Q9HB07,MYG1,MYG1 exonuclease,MYG1_HUMAN,1.028768265947947,0.0073810825587752,42508.39,6,153,0.0392156862745098,8,186,0.043010752688172046,8,176,0.045454545454545456,False
Q9HB40,SCPEP1,Retinoid-inducible serine carboxypeptidase,RISC_HUMAN,0.7343278415703443,0.0072727272727272,50830.68,110,153,0.7189542483660131,126,186,0.6774193548387096,113,176,0.6420454545454546,True
Q9HB71,CACYBP,Calcyclin-binding protein,CYBP_HUMAN,1.215265387741307,0.006765899864682,26209.94,64,153,0.41830065359477125,73,186,0.3924731182795699,79,176,0.44886363636363635,False
Q9HBB8,CDHR5,Cadherin-related family member 5,CDHR5_HUMAN,0.5465822149480695,0.0040983606557377,88223.38,116,153,0.7581699346405228,154,186,0.8279569892473119,143,176,0.8125,True
Q9HBG6,IFT122,Intraflagellar transport protein 122 homolog,IF122_HUMAN,1.227389157368012,0.0073810825587752,141825.23,25,153,0.16339869281045752,25,186,0.13440860215053763,40,176,0.22727272727272727,False
Q9HBH0,RHOF,Rho-related GTP-binding protein RhoF,RHOF_HUMAN,1.049282448581174,0.0073810825587752,23625.44,35,153,0.22875816993464052,44,186,0.23655913978494625,45,176,0.2556818181818182,False
Q9HBI1,PARVB,Beta-parvin,PARVB_HUMAN,2.345343682643744,0.0040983606557377,41714.25,152,153,0.9934640522875817,185,186,0.9946236559139785,173,176,0.9829545454545454,True
Q9HBL0,TNS1,Tensin-1,TENS1_HUMAN,1.060210240047509,0.0040983606557377,197022.59,33,153,0.21568627450980393,42,186,0.22580645161290322,36,176,0.20454545454545456,False
Q9HBL7,PLGRKT,Plasminogen receptor (KT),PLRKT_HUMAN,1.072469840250612,0.0073810825587752,17201.31,15,153,0.09803921568627451,17,186,0.0913978494623656,16,176,0.09090909090909091,False
Q9HBR0,SLC38A10,Solute carrier family 38 member 10,S38AA_HUMAN,0.5335040645106276,0.0058910162002945,119762.23,89,153,0.5816993464052288,104,186,0.5591397849462365,98,176,0.5568181818181818,False
Q9HBW9,ADGRL4,Adhesion G protein-coupled receptor L4,AGRL4_HUMAN,0.7508025028138191,0.0040983606557377,77810.77,150,153,0.9803921568627451,181,186,0.9731182795698925,166,176,0.9431818181818182,True
Q9HC35,EML4,Echinoderm microtubule-associated protein-like 4,EMAL4_HUMAN,2.316519429791277,0.0089686098654708,108916.21,20,153,0.13071895424836602,21,186,0.11290322580645161,22,176,0.125,False
Q9HC38,GLOD4,Glyoxalase domain-containing protein 4,GLOD4_HUMAN,1.158535226962496,0.0072727272727272,34793.45,103,153,0.673202614379085,118,186,0.6344086021505376,118,176,0.6704545454545454,True
Q9HC52,CBX8,Chromobox protein homolog 8,CBX8_HUMAN,2.161706973897148,0.0073810825587752,43395.72,7,153,0.0457516339869281,7,186,0.03763440860215054,9,176,0.05113636363636364,False
Q9HC84,MUC5B,Mucin-5B,MUC5B_HUMAN,1.056357355869618,0.0016233766233766,596340.19,150,153,0.9803921568627451,183,186,0.9838709677419355,171,176,0.9715909090909091,True
Q9HCB6,SPON1,Spondin-1,SPON1_HUMAN,0.6467295731478605,0.0016233766233766,90973.48,140,153,0.9150326797385621,161,186,0.8655913978494624,150,176,0.8522727272727273,True
Q9HCI5,MAGEE1,Melanoma-associated antigen E1,MAGE1_HUMAN,1.468712986937139,0.0073810825587752,103253.82,62,153,0.40522875816993464,71,186,0.3817204301075269,70,176,0.3977272727272727,False
Q9HCL0,PCDH18,Protocadherin-18,PCD18_HUMAN,0.6491057722793138,0.0040983606557377,126149.18,153,153,1.0,186,186,1.0,176,176,1.0,True
Q9HCM2,PLXNA4,Plexin-A4,PLXA4_HUMAN,2.259769132128896,0.0073810825587752,212454.95,66,153,0.43137254901960786,79,186,0.42473118279569894,75,176,0.42613636363636365,False
Q9HCM3,KIAA1549,UPF0606 protein KIAA1549,K1549_HUMAN,0.4288865114146237,0.0040983606557377,210755.4,153,153,1.0,186,186,1.0,176,176,1.0,True
Q9HCN6,GP6,Platelet glycoprotein VI,GPVI_HUMAN,0.6915431431058652,0.0040983606557377,36866.01,153,153,1.0,184,186,0.989247311827957,173,176,0.9829545454545454,True
Q9HCU0,CD248,Endosialin,CD248_HUMAN,0.4829615263316801,0.0016233766233766,80859.24,153,153,1.0,186,186,1.0,176,176,1.0,True
Q9HD20,ATP13A1,Endoplasmic reticulum transmembrane helix translocase,AT131_HUMAN,0.8993139862422332,0.0073810825587752,132954.85,21,153,0.13725490196078433,36,186,0.1935483870967742,25,176,0.14204545454545456,False
Q9HD42,CHMP1A,Charged multivesicular body protein 1a,CHM1A_HUMAN,1.172113329904894,0.0080321285140562,21702.79,17,153,0.1111111111111111,30,186,0.16129032258064516,30,176,0.17045454545454544,False
Q9HD45,TM9SF3,Transmembrane 9 superfamily member 3,TM9S3_HUMAN,0.6772197747944773,0.0073810825587752,67888.26,44,153,0.2875816993464052,61,186,0.3279569892473118,49,176,0.2784090909090909,False
Q9HD67,MYO10,Unconventional myosin-X,MYO10_HUMAN,0.7488923472676046,0.0073810825587752,237346.91,117,153,0.7647058823529411,129,186,0.6935483870967742,114,176,0.6477272727272727,True
Q9HDC9,APMAP,Adipocyte plasma membrane-associated protein,APMAP_HUMAN,0.6029255684054561,0.0016233766233766,46480.36,153,153,1.0,186,186,1.0,176,176,1.0,True
Q9N2J8,,HERV-H_2q24.1 provirus ancestral Env polyprotein,ENH3_HUMAN,0.9596669471481778,0.0073810825587752,60910.51,87,153,0.5686274509803921,101,186,0.543010752688172,102,176,0.5795454545454546,False
Q9NNX6,CD209,CD209 antigen,CD209_HUMAN,0.9081195904712266,0.0073810825587752,45774.92,84,153,0.5490196078431373,129,186,0.6935483870967742,112,176,0.6363636363636364,True
Q9NP55,BPIFA1,BPI fold-containing family A member 1,BPIA1_HUMAN,1.132400205921116,0.0040983606557377,26712.65,132,153,0.8627450980392157,150,186,0.8064516129032258,139,176,0.7897727272727273,True
Q9NP58,ABCB6,ATP-binding cassette sub-family B member 6,ABCB6_HUMAN,1.246124736566659,0.0040983606557377,93885.55,144,153,0.9411764705882353,176,186,0.946236559139785,165,176,0.9375,True
Q9NP59,SLC40A1,Ferroportin,S40A1_HUMAN,0.6605182228187615,0.0073810825587752,62542.11,17,153,0.1111111111111111,28,186,0.15053763440860216,24,176,0.13636363636363635,False
Q9NP60,IL1RAPL2,X-linked interleukin-1 receptor accessory protein-like 2,IRPL2_HUMAN,1.213721660635292,0.0073810825587752,78669.84,25,153,0.16339869281045752,26,186,0.13978494623655913,26,176,0.14772727272727273,False
Q9NP72,RAB18,Ras-related protein Rab-18,RAB18_HUMAN,1.126325074004891,0.0048740861088545,22977.07,113,153,0.738562091503268,132,186,0.7096774193548387,135,176,0.7670454545454546,True
Q9NP78,ABCB9,ABC-type oligopeptide transporter ABCB9,ABCB9_HUMAN,1.057410930841727,0.0073810825587752,84474.82,140,153,0.9150326797385621,178,186,0.956989247311828,160,176,0.9090909090909091,True
Q9NP79,VTA1,Vacuolar protein sorting-associated protein VTA1 homolog,VTA1_HUMAN,1.886990770467717,0.0073810825587752,33879.21,99,153,0.6470588235294118,120,186,0.6451612903225806,105,176,0.5965909090909091,True
Q9NP80,PNPLA8,Calcium-independent phospholipase A2-gamma,PLPL8_HUMAN,1.123441405254872,0.0073810825587752,88476.85,33,153,0.21568627450980393,47,186,0.25268817204301075,53,176,0.30113636363636365,False
Q9NP97,DYNLRB1,Dynein light chain roadblock-type 1,DLRB1_HUMAN,1.309174291912173,0.0073810825587752,10921.6,28,153,0.1830065359477124,32,186,0.17204301075268819,31,176,0.17613636363636365,False
Q9NPA0,EMC7,Endoplasmic reticulum membrane protein complex subunit 7,EMC7_HUMAN,0.5422778590305617,0.0072727272727272,26470.58,95,153,0.6209150326797386,106,186,0.5698924731182796,87,176,0.4943181818181818,True
Q9NPA2,MMP25,Matrix metalloproteinase-25,MMP25_HUMAN,1.249501642873171,0.0040983606557377,62554.02,121,153,0.7908496732026143,161,186,0.8655913978494624,133,176,0.7556818181818182,True
Q9NPC4,A4GALT,Lactosylceramide 4-alpha-galactosyltransferase,A4GAT_HUMAN,0.5206542031478818,0.0072727272727272,40499.17,112,153,0.7320261437908496,142,186,0.7634408602150538,117,176,0.6647727272727273,True
Q9NPF2,CHST11,Carbohydrate sulfotransferase 11,CHSTB_HUMAN,1.037370637350711,0.0073810825587752,41554.93,75,153,0.49019607843137253,95,186,0.510752688172043,78,176,0.4431818181818182,False
Q9NPG4,PCDH12,Protocadherin-12,PCD12_HUMAN,0.6743869279103998,0.0016233766233766,128994.59,153,153,1.0,186,186,1.0,176,176,1.0,True
Q9NPH3,IL1RAP,Interleukin-1 receptor accessory protein,IL1AP_HUMAN,1.062132570700623,0.0040983606557377,65418.44,149,153,0.9738562091503268,181,186,0.9731182795698925,171,176,0.9715909090909091,True
Q9NPP4,NLRC4,NLR family CARD domain-containing protein 4,NLRC4_HUMAN,1.175778653041148,0.0073810825587752,116159.09,9,153,0.058823529411764705,8,186,0.043010752688172046,10,176,0.056818181818181816,False
Q9NPQ8,RIC8A,Chaperone Ric-8A,RIC8A_HUMAN,0.8879811542470317,0.0040983606557377,59709.51,102,153,0.6666666666666666,125,186,0.6720430107526881,115,176,0.6534090909090909,True
Q9NPR2,SEMA4B,Semaphorin-4B,SEM4B_HUMAN,0.7425931136966284,0.0072727272727272,92765.95,79,153,0.5163398692810458,121,186,0.6505376344086021,115,176,0.6534090909090909,True
Q9NPY3,CD93,Complement component C1q receptor,C1QR1_HUMAN,0.7723837528782855,0.0016233766233766,68560.02,153,153,1.0,186,186,1.0,175,176,0.9943181818181818,True
Q9NQ30,ESM1,Endothelial cell-specific molecule 1,ESM1_HUMAN,0.5409097328168446,0.0072727272727272,20094.92,153,153,1.0,183,186,0.9838709677419355,173,176,0.9829545454545454,True
Q9NQ36,SCUBE2,"Signal peptide, CUB and EGF-like domain-containing protein 2",SCUB2_HUMAN,0.6246316931175437,0.0072727272727272,109956.75,55,153,0.35947712418300654,69,186,0.3709677419354839,50,176,0.2840909090909091,False
Q9NQ38,SPINK5,Serine protease inhibitor Kazal-type 5,ISK5_HUMAN,0.7336295623075731,0.0016233766233766,120714.46,153,153,1.0,186,186,1.0,172,176,0.9772727272727273,True
Q9NQ75,CASS4,Cas scaffolding protein family member 4,CASS4_HUMAN,2.001259042236287,0.0073810825587752,87144.37,80,153,0.5228758169934641,94,186,0.5053763440860215,91,176,0.5170454545454546,False
Q9NQ76,MEPE,Matrix extracellular phosphoglycoprotein,MEPE_HUMAN,0.8119010474467782,0.0016233766233766,58418.99,151,153,0.9869281045751634,183,186,0.9838709677419355,167,176,0.9488636363636364,True
Q9NQ79,CRTAC1,Cartilage acidic protein 1,CRAC1_HUMAN,0.5568861225892754,0.0016233766233766,71420.7,153,153,1.0,186,186,1.0,176,176,1.0,True
Q9NQC3,RTN4,Reticulon-4,RTN4_HUMAN,2.038028853505909,0.0073810825587752,129931.42,100,153,0.6535947712418301,120,186,0.6451612903225806,110,176,0.625,True
Q9NQH7,XPNPEP3,Xaa-Pro aminopeptidase 3,XPP3_HUMAN,0.7247334494525799,0.0073810825587752,57033.59,147,153,0.9607843137254902,181,186,0.9731182795698925,169,176,0.9602272727272727,True
Q9NQR4,NIT2,Omega-amidase NIT2,NIT2_HUMAN,1.79204483988005,0.0072727272727272,30607.96,33,153,0.21568627450980393,37,186,0.1989247311827957,38,176,0.2159090909090909,False
Q9NQT8,KIF13B,Kinesin-like protein KIF13B,KI13B_HUMAN,1.234053233669413,0.0073810825587752,202788.64,30,153,0.19607843137254902,34,186,0.1827956989247312,28,176,0.1590909090909091,False
Q9NQU5,PAK6,Serine/threonine-protein kinase PAK 6,PAK6_HUMAN,1.649398776528675,0.0073810825587752,74868.73,99,153,0.6470588235294118,143,186,0.7688172043010753,118,176,0.6704545454545454,True
Q9NQV8,PRDM8,PR domain zinc finger protein 8,PRDM8_HUMAN,1.067153282881783,0.0073810825587752,71662.96,105,153,0.6862745098039216,130,186,0.6989247311827957,118,176,0.6704545454545454,True
Q9NQW7,XPNPEP1,Xaa-Pro aminopeptidase 1,XPP1_HUMAN,1.081746349772,0.0073810825587752,69917.82,95,153,0.6209150326797386,122,186,0.6559139784946236,108,176,0.6136363636363636,True
Q9NR12,PDLIM7,PDZ and LIM domain protein 7,PDLI7_HUMAN,1.809052479629627,0.0058910162002945,49844.67,82,153,0.5359477124183006,88,186,0.4731182795698925,90,176,0.5113636363636364,False
