"PG.ProteinGroups","PG.Genes","PG.ProteinDescriptions","PG.ProteinNames","PG.CV","PG.Qvalue","PG.MolecularWeight","Control_detected_n","Control_total_n","Control_detection_rate","Short_detected_n","Short_total_n","Short_detection_rate","Long_detected_n","Long_total_n","Long_detection_rate","In_detection_analysis_universe","Contrast","Abundance_log2FC","Abundance_FDR","Detection_logOR","Detection_FDR","Detection_model_status","Detection_analysis_status","Detection_rate_difference","Abundance_evidence","Detection_evidence","Evidence","Plotted_jointly","Abundance_status","Rank","Detection_status"
"P01715","IGLV3-1","Immunoglobulin lambda variable 3-1","LV301_HUMAN",1.5266048790349,0.0072727272727272,"12295.67",90,153,0.588235294117647,131,186,0.704301075268817,117,176,0.664772727272727,TRUE,"High_vs_Low",,,-0.248054396625992,1,"ok","ok",-0.03952834799609,,FALSE,"Not jointly evaluable",FALSE,"outside_core_quantitative_set",213,"Not significant"
"P62829","RPL23","Large ribosomal subunit protein uL14","RL23_HUMAN",1.09976821355341,0.0073810825587752,"14865.44",88,153,0.57516339869281,113,186,0.60752688172043,100,176,0.568181818181818,TRUE,"High_vs_Low",,,-0.19939400314421,1,"ok","ok",-0.0393450635386119,,FALSE,"Not jointly evaluable",FALSE,"outside_core_quantitative_set",214,"Not significant"
"Q9Y678","COPG1","Coatomer subunit gamma-1","COPG1_HUMAN",2.58689052225709,0.0016233766233766,"97718.24",80,153,0.522875816993464,114,186,0.612903225806452,101,176,0.573863636363636,TRUE,"High_vs_Low",,,-0.147311485459793,1,"ok","ok",-0.0390395894428153,,FALSE,"Not jointly evaluable",FALSE,"outside_core_quantitative_set",215,"Not significant"
"P14868","DARS1","Aspartate--tRNA ligase, cytoplasmic","SYDC_HUMAN",1.38254410711135,0.0040983606557377,"57136.21",110,153,0.718954248366013,134,186,0.720430107526882,120,176,0.681818181818182,TRUE,"High_vs_Low",,,-0.140938317636524,1,"ok","ok",-0.0386119257087,,FALSE,"Not jointly evaluable",FALSE,"outside_core_quantitative_set",216,"Not significant"
"Q92520","FAM3C","Protein FAM3C","FAM3C_HUMAN",0.675622735199728,0.0058910162002945,"24680.46",104,153,0.679738562091503,134,186,0.720430107526882,120,176,0.681818181818182,TRUE,"High_vs_Low",,,-0.121809754093725,1,"ok","ok",-0.0386119257087,,FALSE,"Not jointly evaluable",FALSE,"outside_core_quantitative_set",217,"Not significant"
"Q9Y3I1","FBXO7","F-box only protein 7","FBX7_HUMAN",0.711388587905604,0.0072727272727272,"58502.8",97,153,0.633986928104575,116,186,0.623655913978495,103,176,0.585227272727273,TRUE,"High_vs_Low",,,-0.122170093116969,1,"ok","ok",-0.0384286412512219,,FALSE,"Not jointly evaluable",FALSE,"outside_core_quantitative_set",218,"Not significant"
"O94804","STK10","Serine/threonine-protein kinase 10","STK10_HUMAN",1.15879686480215,0.0073810825587752,"112135.23",92,153,0.601307189542484,135,186,0.725806451612903,121,176,0.6875,TRUE,"High_vs_Low",,,-0.139558257760991,1,"ok","ok",-0.0383064516129032,,FALSE,"Not jointly evaluable",FALSE,"outside_core_quantitative_set",219,"Not significant"
"Q9GZN8","ADISSP","Adipose-secreted signaling protein","ADSSP_HUMAN",0.749313415897455,0.0073810825587752,"19291",116,153,0.758169934640523,119,186,0.639784946236559,106,176,0.602272727272727,TRUE,"High_vs_Low",,,-0.197651040629957,1,"ok","ok",-0.0375122189638318,,FALSE,"Not jointly evaluable",FALSE,"outside_core_quantitative_set",220,"Not significant"
"P05976","MYL1","Myosin light chain 1/3, skeletal muscle isoform","MYL1_HUMAN",2.11178312426683,0.0040983606557377,"21145.1",90,153,0.588235294117647,120,186,0.645161290322581,107,176,0.607954545454545,TRUE,"High_vs_Low",,,-0.142658923041846,1,"ok","ok",-0.0372067448680352,,FALSE,"Not jointly evaluable",FALSE,"outside_core_quantitative_set",221,"Not significant"
"Q9NTJ5","SACM1L","Phosphatidylinositol-3-phosphatase SAC1","SAC1_HUMAN",1.99288125119061,0.0040983606557377,"66966.89",92,153,0.601307189542484,123,186,0.661290322580645,110,176,0.625,TRUE,"High_vs_Low",,,-0.105775224976414,1,"ok","ok",-0.0362903225806451,,FALSE,"Not jointly evaluable",FALSE,"outside_core_quantitative_set",222,"Not significant"
"Q9HB40","SCPEP1","Retinoid-inducible serine carboxypeptidase","RISC_HUMAN",0.734327841570344,0.0072727272727272,"50830.68",110,153,0.718954248366013,126,186,0.67741935483871,113,176,0.642045454545455,TRUE,"High_vs_Low",,,-0.245421857287675,1,"ok","ok",-0.035373900293255,,FALSE,"Not jointly evaluable",FALSE,"outside_core_quantitative_set",223,"Not significant"
"Q96HC4","PDLIM5","PDZ and LIM domain protein 5","PDLI5_HUMAN",1.59536388930321,0.0073810825587752,"63945.1",102,153,0.666666666666667,110,186,0.591397849462366,98,176,0.556818181818182,TRUE,"High_vs_Low",,,-0.0963229899808493,1,"ok","ok",-0.0345796676441839,,FALSE,"Not jointly evaluable",FALSE,"outside_core_quantitative_set",224,"Not significant"
"Q9UBQ0","VPS29","Vacuolar protein sorting-associated protein 29","VPS29_HUMAN",1.61710565734857,0.0073810825587752,"20505.72",115,153,0.751633986928105,129,186,0.693548387096774,116,176,0.659090909090909,TRUE,"High_vs_Low",,,-0.145192491738446,1,"ok","ok",-0.0344574780058652,,FALSE,"Not jointly evaluable",FALSE,"outside_core_quantitative_set",225,"Not significant"
"Q9UIA9","XPO7","Exportin-7","XPO7_HUMAN",0.812141321005889,0.0016233766233766,"123907.38",98,153,0.640522875816993,111,186,0.596774193548387,99,176,0.5625,TRUE,"High_vs_Low",,,-0.10202079140839,1,"ok","ok",-0.0342741935483871,,FALSE,"Not jointly evaluable",FALSE,"outside_core_quantitative_set",226,"Not significant"
"Q13586","STIM1","Stromal interaction molecule 1","STIM1_HUMAN",1.54686093327072,0.0016233766233766,"77423.38",111,153,0.725490196078431,130,186,0.698924731182796,117,176,0.664772727272727,TRUE,"High_vs_Low",,,-0.0904936897357358,1,"ok","ok",-0.0341520039100685,,FALSE,"Not jointly evaluable",FALSE,"outside_core_quantitative_set",227,"Not significant"
"P11216","PYGB","Glycogen phosphorylase, brain form","PYGB_HUMAN",3.32629840048822,0.0073810825587752,"96695.95",104,153,0.679738562091503,131,186,0.704301075268817,118,176,0.670454545454545,TRUE,"High_vs_Low",,,-0.135295774303456,1,"ok","ok",-0.0338465298142718,,FALSE,"Not jointly evaluable",FALSE,"outside_core_quantitative_set",228,"Not significant"
"P21796","VDAC1","Non-selective voltage-gated ion channel VDAC1","VDAC1_HUMAN",2.16382899822117,0.0040983606557377,"30772.59",89,153,0.581699346405229,114,186,0.612903225806452,102,176,0.579545454545455,TRUE,"High_vs_Low",,,-0.0308461686387668,1,"ok","ok",-0.033357771260997,,FALSE,"Not jointly evaluable",FALSE,"outside_core_quantitative_set",229,"Not significant"
"Q8TCZ2","CD99L2","CD99 antigen-like protein 2","C99L2_HUMAN",0.530383219625538,0.0040983606557377,"27985.88",81,153,0.529411764705882,115,186,0.618279569892473,103,176,0.585227272727273,TRUE,"High_vs_Low",,,-0.097588495518858,1,"ok","ok",-0.0330522971652004,,FALSE,"Not jointly evaluable",FALSE,"outside_core_quantitative_set",230,"Not significant"
"Q9H479","FN3K","Fructosamine-3-kinase","FN3K_HUMAN",0.862694914778189,0.0072727272727272,"35171.2",122,153,0.797385620915033,134,186,0.720430107526882,121,176,0.6875,TRUE,"High_vs_Low",,,-0.116673745576978,1,"ok","ok",-0.0329301075268817,,FALSE,"Not jointly evaluable",FALSE,"outside_core_quantitative_set",231,"Not significant"
"O60256","PRPSAP2","Phosphoribosyl pyrophosphate synthase-associated protein 2","KPRB_HUMAN",1.02875804666713,0.0016233766233766,"40925.73",111,153,0.725490196078431,135,186,0.725806451612903,122,176,0.693181818181818,TRUE,"High_vs_Low",,,-0.112972179432487,1,"ok","ok",-0.032624633431085,,FALSE,"Not jointly evaluable",FALSE,"outside_core_quantitative_set",232,"Not significant"
"Q14137","BOP1","Ribosome biogenesis protein BOP1","BOP1_HUMAN",1.49623739838195,0.0073810825587752,"83629.52",95,153,0.620915032679739,101,186,0.543010752688172,90,176,0.511363636363636,TRUE,"High_vs_Low",,,-0.242033174542576,1,"ok","ok",-0.0316471163245357,,FALSE,"Not jointly evaluable",FALSE,"outside_core_quantitative_set",233,"Not significant"
"Q9NVA2","SEPTIN11","Septin-11","SEP11_HUMAN",1.77078826180253,0.0040983606557377,"49398.25",98,153,0.640522875816993,124,186,0.666666666666667,112,176,0.636363636363636,TRUE,"High_vs_Low",,,-0.0605307405978534,1,"ok","ok",-0.0303030303030303,,FALSE,"Not jointly evaluable",FALSE,"outside_core_quantitative_set",234,"Not significant"
"P15170","GSPT1","Eukaryotic peptide chain release factor GTP-binding subunit ERF3A","ERF3A_HUMAN",1.37659568256231,0.0072727272727272,"55755.91",95,153,0.620915032679739,106,186,0.56989247311828,95,176,0.539772727272727,TRUE,"High_vs_Low",,,-0.0854206485884193,1,"ok","ok",-0.0301197458455523,,FALSE,"Not jointly evaluable",FALSE,"outside_core_quantitative_set",235,"Not significant"
"Q5QJE6","DNTTIP2","Deoxynucleotidyltransferase terminal-interacting protein 2","TDIF2_HUMAN",0.933242912906717,0.0073810825587752,"84469.04",96,153,0.627450980392157,109,186,0.586021505376344,98,176,0.556818181818182,TRUE,"High_vs_Low",,,-0.151563244879766,1,"ok","ok",-0.0292033235581624,,FALSE,"Not jointly evaluable",FALSE,"outside_core_quantitative_set",236,"Not significant"
"P46777","RPL5","Large ribosomal subunit protein uL18","RL5_HUMAN",1.0391226878924,0.0040983606557377,"34362.62",99,153,0.647058823529412,128,186,0.688172043010753,116,176,0.659090909090909,TRUE,"High_vs_Low",,,-0.117895150534873,1,"ok","ok",-0.0290811339198437,,FALSE,"Not jointly evaluable",FALSE,"outside_core_quantitative_set",237,"Not significant"
"Q96FN4","CPNE2","Copine-2","CPNE2_HUMAN",0.89735839589692,0.0073810825587752,"61189.84",93,153,0.607843137254902,110,186,0.591397849462366,99,176,0.5625,TRUE,"High_vs_Low",,,-0.0740265374704848,1,"ok","ok",-0.0288978494623656,,FALSE,"Not jointly evaluable",FALSE,"outside_core_quantitative_set",238,"Not significant"
"P09496","CLTA","Clathrin light chain A","CLCA_HUMAN",1.29953793529718,0.0058910162002945,"27076.69",115,153,0.751633986928105,129,186,0.693548387096774,117,176,0.664772727272727,TRUE,"High_vs_Low",,,-0.166334902054095,1,"ok","ok",-0.028775659824047,,FALSE,"Not jointly evaluable",FALSE,"outside_core_quantitative_set",239,"Not significant"
"Q9NQV8","PRDM8","PR domain zinc finger protein 8","PRDM8_HUMAN",1.06715328288178,0.0073810825587752,"71662.96",105,153,0.686274509803922,130,186,0.698924731182796,118,176,0.670454545454545,TRUE,"High_vs_Low",,,-0.0806620494523034,1,"ok","ok",-0.0284701857282503,,FALSE,"Not jointly evaluable",FALSE,"outside_core_quantitative_set",240,"Not significant"
"Q9NYL9","TMOD3","Tropomodulin-3","TMOD3_HUMAN",1.19953541654567,0.0016233766233766,"39594.77",114,153,0.745098039215686,130,186,0.698924731182796,118,176,0.670454545454545,TRUE,"High_vs_Low",,,-0.0905234480125694,1,"ok","ok",-0.0284701857282503,,FALSE,"Not jointly evaluable",FALSE,"outside_core_quantitative_set",241,"Not significant"
"P08123","COL1A2","Collagen alpha-2(I) chain","CO1A2_HUMAN",2.47142932891379,0.0073810825587752,"129313.89",104,153,0.679738562091503,131,186,0.704301075268817,119,176,0.676136363636364,TRUE,"High_vs_Low",,,-0.154245942555233,1,"ok","ok",-0.0281647116324536,,FALSE,"Not jointly evaluable",FALSE,"outside_core_quantitative_set",242,"Not significant"
"Q96BZ4","PLD4","5'-3' exonuclease PLD4","PLD4_HUMAN",0.513122888936019,0.0072727272727272,"55626.46",103,153,0.673202614379085,150,186,0.806451612903226,137,176,0.778409090909091,TRUE,"High_vs_Low",,,-0.122997627052889,1,"ok","ok",-0.0280425219941348,,FALSE,"Not jointly evaluable",FALSE,"outside_core_quantitative_set",243,"Not significant"
"P29692","EEF1D","Elongation factor 1-delta","EF1D_HUMAN",1.35115473651512,0.0072727272727272,"31121.83",116,153,0.758169934640523,132,186,0.709677419354839,120,176,0.681818181818182,TRUE,"High_vs_Low",,,-0.112717505193211,1,"ok","ok",-0.027859237536657,,FALSE,"Not jointly evaluable",FALSE,"outside_core_quantitative_set",244,"Not significant"
"A0A0C4DH36","IGHV3-38","Probable non-functional immunoglobulin heavy variable 3-38","HV338_HUMAN",1.35779122060242,0.0016233766233766,"12758.54",105,153,0.686274509803922,151,186,0.811827956989247,138,176,0.784090909090909,TRUE,"High_vs_Low",,,-0.202862714699926,1,"ok","ok",-0.0277370478983382,,FALSE,"Not jointly evaluable",FALSE,"outside_core_quantitative_set",245,"Not significant"
"P42229","STAT5A","Signal transducer and activator of transcription 5A","STA5A_HUMAN",2.61091832952361,0.0058910162002945,"90647",95,153,0.620915032679739,114,186,0.612903225806452,103,176,0.585227272727273,TRUE,"High_vs_Low",,,-0.0899154561353782,1,"ok","ok",-0.0276759530791789,,FALSE,"Not jointly evaluable",FALSE,"outside_core_quantitative_set",246,"Not significant"
"Q8TD55","PLEKHO2","Pleckstrin homology domain-containing family O member 2","PKHO2_HUMAN",1.07766847558598,0.0072727272727272,"53349.94",89,153,0.581699346405229,118,186,0.634408602150538,107,176,0.607954545454545,TRUE,"High_vs_Low",,,-0.0077534014075476,1,"ok","ok",-0.0264540566959922,,FALSE,"Not jointly evaluable",FALSE,"outside_core_quantitative_set",247,"Not significant"
"A0A075B6I4","IGLV10-54","Immunoglobulin lambda variable 10-54","LVX54_HUMAN",1.2147319760769,0.0072727272727272,"12394.85",103,153,0.673202614379085,137,186,0.736559139784946,125,176,0.710227272727273,TRUE,"High_vs_Low",,,-0.0931341421809498,1,"ok","ok",-0.0263318670576735,,FALSE,"Not jointly evaluable",FALSE,"outside_core_quantitative_set",248,"Not significant"
"Q5SGD2","PPM1L","Protein phosphatase 1L","PPM1L_HUMAN",0.841987902940605,0.0073810825587752,"41053",94,153,0.61437908496732,120,186,0.645161290322581,109,176,0.619318181818182,TRUE,"High_vs_Low",,,-0.0744730058412673,1,"ok","ok",-0.0258431085043989,,FALSE,"Not jointly evaluable",FALSE,"outside_core_quantitative_set",249,"Not significant"
"P84103","SRSF3","Serine/arginine-rich splicing factor 3","SRSF3_HUMAN",1.04681722550007,0.0016233766233766,"19329.59",112,153,0.73202614379085,122,186,0.655913978494624,111,176,0.630681818181818,TRUE,"High_vs_Low",,,-0.0975673032310716,1,"ok","ok",-0.0252321603128054,,FALSE,"Not jointly evaluable",FALSE,"outside_core_quantitative_set",250,"Not significant"
"Q13618","CUL3","Cullin-3","CUL3_HUMAN",0.722229467625149,0.0073810825587752,"88930.19",105,153,0.686274509803922,105,186,0.564516129032258,95,176,0.539772727272727,TRUE,"High_vs_Low",,,-0.0420875447254649,1,"ok","ok",-0.0247434017595308,,FALSE,"Not jointly evaluable",FALSE,"outside_core_quantitative_set",251,"Not significant"
"P06748","NPM1","Nucleophosmin","NPM_HUMAN",2.11566713073764,0.0072727272727272,"32575.02",95,153,0.620915032679739,106,186,0.56989247311828,96,176,0.545454545454545,TRUE,"High_vs_Low",,,-0.14906592035093,1,"ok","ok",-0.0244379276637342,,FALSE,"Not jointly evaluable",FALSE,"outside_core_quantitative_set",252,"Not significant"
"P18433","PTPRA","Receptor-type tyrosine-protein phosphatase alpha","PTPRA_HUMAN",1.30273150008207,0.0073810825587752,"90719.05",112,153,0.73202614379085,127,186,0.682795698924731,116,176,0.659090909090909,TRUE,"High_vs_Low",,,-0.0171198357790009,1,"ok","ok",-0.0237047898338221,,FALSE,"Not jointly evaluable",FALSE,"outside_core_quantitative_set",253,"Not significant"
"Q15940","ZNF726P1","Putative zinc finger protein 726P1","ZNF67_HUMAN",6.48934933888002,0.0073810825587752,"22987.69",102,153,0.666666666666667,111,186,0.596774193548387,101,176,0.573863636363636,TRUE,"High_vs_Low",,,-0.227292448975085,1,"ok","ok",-0.0229105571847508,,FALSE,"Not jointly evaluable",FALSE,"outside_core_quantitative_set",254,"Not significant"
"Q7RTR0","NLRP9","NACHT, LRR and PYD domains-containing protein 9","NLRP9_HUMAN",0.734521665301664,0.0073810825587752,"113312.18",94,153,0.61437908496732,111,186,0.596774193548387,101,176,0.573863636363636,TRUE,"High_vs_Low",,,-0.133816850575291,1,"ok","ok",-0.0229105571847508,,FALSE,"Not jointly evaluable",FALSE,"outside_core_quantitative_set",255,"Not significant"
"P36959","GMPR","GMP reductase 1","GMPR1_HUMAN",1.02431600399085,0.0072727272727272,"37418.83",119,153,0.777777777777778,131,186,0.704301075268817,120,176,0.681818181818182,TRUE,"High_vs_Low",,,-0.0641879683395349,1,"ok","ok",-0.0224828934506355,,FALSE,"Not jointly evaluable",FALSE,"outside_core_quantitative_set",256,"Not significant"
"P43490","NAMPT","Nicotinamide phosphoribosyltransferase","NAMPT_HUMAN",1.27781550109136,0.0073810825587752,"55521.16",101,153,0.660130718954248,132,186,0.709677419354839,121,176,0.6875,TRUE,"High_vs_Low",,,-0.0672118571152442,1,"ok","ok",-0.0221774193548387,,FALSE,"Not jointly evaluable",FALSE,"outside_core_quantitative_set",257,"Not significant"
"O60506","SYNCRIP","Heterogeneous nuclear ribonucleoprotein Q","HNRPQ_HUMAN",1.38558537343758,0.0040983606557377,"69602.62",108,153,0.705882352941177,114,186,0.612903225806452,104,176,0.590909090909091,TRUE,"High_vs_Low",,,-0.138757673646023,1,"ok","ok",-0.0219941348973607,,FALSE,"Not jointly evaluable",FALSE,"outside_core_quantitative_set",258,"Not significant"
"Q15286","RAB35","Ras-related protein Rab-35","RAB35_HUMAN",0.715866226381463,0.0072727272727272,"23025.22",106,153,0.69281045751634,133,186,0.71505376344086,122,176,0.693181818181818,TRUE,"High_vs_Low",,,0.0255596130067852,1,"ok","ok",-0.021871945259042,,FALSE,"Not jointly evaluable",FALSE,"outside_core_quantitative_set",259,"Not significant"
"P40200","CD96","T-cell surface protein tactile","TACT_HUMAN",1.28690708008538,0.0072727272727272,"65633.55",98,153,0.640522875816993,116,186,0.623655913978495,106,176,0.602272727272727,TRUE,"High_vs_Low",,,-0.0925729808222129,1,"ok","ok",-0.0213831867057673,,FALSE,"Not jointly evaluable",FALSE,"outside_core_quantitative_set",260,"Not significant"
"Q8NFP4","MDGA1","MAM domain-containing glycosylphosphatidylinositol anchor protein 1","MDGA1_HUMAN",1.41393917394639,0.0073810825587752,"105790.35",100,153,0.65359477124183,98,186,0.526881720430108,89,176,0.505681818181818,TRUE,"High_vs_Low",,,-0.132513729991424,1,"ok","ok",-0.0211999022482893,,FALSE,"Not jointly evaluable",FALSE,"outside_core_quantitative_set",261,"Not significant"
"P51460","INSL3","Insulin-like 3","INSL3_HUMAN",0.830166123222991,0.0073810825587752,"14501.82",99,153,0.647058823529412,117,186,0.629032258064516,107,176,0.607954545454545,TRUE,"High_vs_Low",,,-0.206207783658659,1,"ok","ok",-0.0210777126099707,,FALSE,"Not jointly evaluable",FALSE,"outside_core_quantitative_set",262,"Not significant"
"Q6Q0C1","SLC25A47","Solute carrier family 25 member 47","S2547_HUMAN",2.34796123953181,0.0073810825587752,"33435.08",93,153,0.607843137254902,117,186,0.629032258064516,107,176,0.607954545454545,TRUE,"High_vs_Low",,,-0.159255566811641,1,"ok","ok",-0.0210777126099707,,FALSE,"Not jointly evaluable",FALSE,"outside_core_quantitative_set",263,"Not significant"
"P46781","RPS9","Small ribosomal subunit protein uS4","RS9_HUMAN",1.06449652376785,0.0073810825587752,"22591.43",92,153,0.601307189542484,119,186,0.639784946236559,109,176,0.619318181818182,TRUE,"High_vs_Low",,,-0.062784694677335,1,"ok","ok",-0.0204667644183774,,FALSE,"Not jointly evaluable",FALSE,"outside_core_quantitative_set",264,"Not significant"
"P07951","TPM2","Tropomyosin beta chain","TPM2_HUMAN",1.37956971804983,0.0040983606557377,"32850.73",89,153,0.581699346405229,120,186,0.645161290322581,110,176,0.625,TRUE,"High_vs_Low",,,-0.0179027123637933,1,"ok","ok",-0.0201612903225806,,FALSE,"Not jointly evaluable",FALSE,"outside_core_quantitative_set",265,"Not significant"
"P15880","RPS2","Small ribosomal subunit protein uS5","RS2_HUMAN",1.40667600259842,0.0058910162002945,"31324.42",102,153,0.666666666666667,120,186,0.645161290322581,110,176,0.625,TRUE,"High_vs_Low",,,-0.0469758100174736,1,"ok","ok",-0.0201612903225806,,FALSE,"Not jointly evaluable",FALSE,"outside_core_quantitative_set",266,"Not significant"
"Q9NQC3","RTN4","Reticulon-4","RTN4_HUMAN",2.03802885350591,0.0073810825587752,"129931.42",100,153,0.65359477124183,120,186,0.645161290322581,110,176,0.625,TRUE,"High_vs_Low",,,-0.025994209576026,1,"ok","ok",-0.0201612903225806,,FALSE,"Not jointly evaluable",FALSE,"outside_core_quantitative_set",267,"Not significant"
"O60488","ACSL4","Long-chain-fatty-acid--CoA ligase 4","ACSL4_HUMAN",2.32265166499428,0.0073810825587752,"79188.04",104,153,0.679738562091503,140,186,0.752688172043011,129,176,0.732954545454545,TRUE,"High_vs_Low",,,-0.0875571456261114,1,"ok","ok",-0.0197336265884653,,FALSE,"Not jointly evaluable",FALSE,"outside_core_quantitative_set",268,"Not significant"
"Q92616","GCN1","Stalled ribosome sensor GCN1","GCN1_HUMAN",1.19418401939148,0.0073810825587752,"292710.14",109,153,0.712418300653595,123,186,0.661290322580645,113,176,0.642045454545455,TRUE,"High_vs_Low",,,-0.212219054672242,1,"ok","ok",-0.0192448680351905,,FALSE,"Not jointly evaluable",FALSE,"outside_core_quantitative_set",269,"Not significant"
"Q96RL7","VPS13A","Intermembrane lipid transfer protein VPS13A","VP13A_HUMAN",1.67343096500881,0.0055467511885895,"360276.12",92,153,0.601307189542484,123,186,0.661290322580645,113,176,0.642045454545455,TRUE,"High_vs_Low",,,-0.0633647930619304,1,"ok","ok",-0.0192448680351905,,FALSE,"Not jointly evaluable",FALSE,"outside_core_quantitative_set",270,"Not significant"
"Q99999","GAL3ST1","Galactosylceramide sulfotransferase","G3ST1_HUMAN",0.911884006140852,0.0040983606557377,"48764.14",82,153,0.535947712418301,123,186,0.661290322580645,113,176,0.642045454545455,TRUE,"High_vs_Low",,,-0.0471449675029322,1,"ok","ok",-0.0192448680351905,,FALSE,"Not jointly evaluable",FALSE,"outside_core_quantitative_set",271,"Not significant"
"Q9NPQ8","RIC8A","Chaperone Ric-8A","RIC8A_HUMAN",0.887981154247032,0.0040983606557377,"59709.51",102,153,0.666666666666667,125,186,0.672043010752688,115,176,0.653409090909091,TRUE,"High_vs_Low",,,-0.168603602380631,1,"ok","ok",-0.0186339198435972,,FALSE,"Not jointly evaluable",FALSE,"outside_core_quantitative_set",272,"Not significant"
"Q9NY33","DPP3","Dipeptidyl peptidase 3","DPP3_HUMAN",1.11242523538393,0.0073810825587752,"82589.16",104,153,0.679738562091503,107,186,0.575268817204301,98,176,0.556818181818182,TRUE,"High_vs_Low",,,-0.03408981658847,1,"ok","ok",-0.0184506353861194,,FALSE,"Not jointly evaluable",FALSE,"outside_core_quantitative_set",273,"Not significant"
"Q9BS40","LXN","Latexin","LXN_HUMAN",0.871346705973449,0.0073810825587752,"25750.18",108,153,0.705882352941177,126,186,0.67741935483871,116,176,0.659090909090909,TRUE,"High_vs_Low",,,-0.0222734151946775,1,"ok","ok",-0.0183284457478006,,FALSE,"Not jointly evaluable",FALSE,"outside_core_quantitative_set",274,"Not significant"
"Q16531","DDB1","DNA damage-binding protein 1","DDB1_HUMAN",0.952812632019918,0.0073810825587752,"126967.9",109,153,0.712418300653595,128,186,0.688172043010753,118,176,0.670454545454545,TRUE,"High_vs_Low",,,-0.0646135680376905,1,"ok","ok",-0.0177174975562073,,FALSE,"Not jointly evaluable",FALSE,"outside_core_quantitative_set",275,"Not significant"
"P51991","HNRNPA3","Heterogeneous nuclear ribonucleoprotein A3","ROA3_HUMAN",1.53275503009577,0.0073810825587752,"39594.94",109,153,0.712418300653595,129,186,0.693548387096774,119,176,0.676136363636364,TRUE,"High_vs_Low",,,-0.102249468314735,1,"ok","ok",-0.0174120234604106,,FALSE,"Not jointly evaluable",FALSE,"outside_core_quantitative_set",276,"Not significant"
"Q93070","ART4","Ecto-ADP-ribosyltransferase 4","NAR4_HUMAN",0.487032611728312,0.0073810825587752,"35878.6",96,153,0.627450980392157,130,186,0.698924731182796,120,176,0.681818181818182,TRUE,"High_vs_Low",,,-0.0406886307058572,1,"ok","ok",-0.017106549364614,,FALSE,"Not jointly evaluable",FALSE,"outside_core_quantitative_set",277,"Not significant"
"A0A0B4J1V6","IGHV3-73","Immunoglobulin heavy variable 3-73","HV373_HUMAN",1.35878254258409,0.0040983606557377,"12857.67",94,153,0.61437908496732,131,186,0.704301075268817,121,176,0.6875,TRUE,"High_vs_Low",,,-0.150188946062213,1,"ok","ok",-0.0168010752688172,,FALSE,"Not jointly evaluable",FALSE,"outside_core_quantitative_set",278,"Not significant"
"Q8TF66","LRRC15","Leucine-rich repeat-containing protein 15","LRC15_HUMAN",0.584015643180266,0.0073810825587752,"64366.19",103,153,0.673202614379085,132,186,0.709677419354839,122,176,0.693181818181818,TRUE,"High_vs_Low",,,-0.153646508290908,1,"ok","ok",-0.0164956011730205,,FALSE,"Not jointly evaluable",FALSE,"outside_core_quantitative_set",279,"Not significant"
"P56202","CTSW","Cathepsin W","CATW_HUMAN",4.09592281394048,0.0073810825587752,"42120.06",110,153,0.718954248366013,133,186,0.71505376344086,123,176,0.698863636363636,TRUE,"High_vs_Low",,,0.0687623953943625,1,"ok","ok",-0.0161901270772239,,FALSE,"Not jointly evaluable",FALSE,"outside_core_quantitative_set",280,"Not significant"
"Q01130","SRSF2","Serine/arginine-rich splicing factor 2","SRSF2_HUMAN",0.725823564044494,0.0073810825587752,"25476.35",102,153,0.666666666666667,116,186,0.623655913978495,107,176,0.607954545454545,TRUE,"High_vs_Low",,,-0.0862347572600148,1,"ok","ok",-0.0157013685239492,,FALSE,"Not jointly evaluable",FALSE,"outside_core_quantitative_set",281,"Not significant"
"Q9NS71","GKN1","Gastrokine-1","GKN1_HUMAN",0.681746834049165,0.0072727272727272,"20331",100,153,0.65359477124183,119,186,0.639784946236559,110,176,0.625,TRUE,"High_vs_Low",,,-0.0666226154654662,1,"ok","ok",-0.0147849462365591,,FALSE,"Not jointly evaluable",FALSE,"outside_core_quantitative_set",282,"Not significant"
"O75915","ARL6IP5","PRA1 family protein 3","PRAF3_HUMAN",2.00919745150039,0.0073810825587752,"21614.7",99,153,0.647058823529412,120,186,0.645161290322581,111,176,0.630681818181818,TRUE,"High_vs_Low",,,-0.0151083696426431,1,"ok","ok",-0.0144794721407624,,FALSE,"Not jointly evaluable",FALSE,"outside_core_quantitative_set",283,"Not significant"
"Q70J99","UNC13D","Protein unc-13 homolog D","UN13D_HUMAN",1.89136057192233,0.0040983606557377,"123281.9",106,153,0.69281045751634,123,186,0.661290322580645,114,176,0.647727272727273,TRUE,"High_vs_Low",,,0.00539233802445477,1,"ok","ok",-0.0135630498533724,,FALSE,"Not jointly evaluable",FALSE,"outside_core_quantitative_set",284,"Not significant"
"P01130","LDLR","Low-density lipoprotein receptor","LDLR_HUMAN",0.680371738876387,0.0073810825587752,"95376.02",102,153,0.666666666666667,125,186,0.672043010752688,116,176,0.659090909090909,TRUE,"High_vs_Low",,,-0.0967454589108428,1,"ok","ok",-0.0129521016617791,,FALSE,"Not jointly evaluable",FALSE,"outside_core_quantitative_set",285,"Not significant"
