Sheet1_position,Sheet1_raw_header,Resolution_method,metadata_index,metadata_excel_row,UniqueSampleID,进样时间,sample,condition,group,TREAT1,TREAT1_clean,TREAT2,Tube_Mixing,WoleBlood_oldTime,Plasma_HoldTime_h,Note,detected_protein_groups,missing_pct,missing_protein_groups,median_observed_abundance,total_observed_abundance,mean_observed_abundance,q25_observed_abundance,q75_observed_abundance,MS_batch_proxy,overall
273,20260527__20,P1_UNIQUE_NAME,299,301,20260527_XZ_GG_20,20260527,20,high_stress,XZ_GG,low,low,,Unknown,Unknown,Unknown,,1914,49.85590778097983,1903,318.9075012207031,14057906.50699246,7344.778739285506,119.1492004394531,1262.605712890625,20260527,Overall
274,20260527__21,P1_UNIQUE_NAME,300,302,20260527_XZ_GG_21,20260527,21,high_stress,XZ_GG,low,low,,Unknown,Unknown,Unknown,,1930,49.43673041655751,1887,368.9445343017578,15570180.492316246,8067.451032288211,148.80359268188474,1374.4876403808594,20260527,Overall
275,20260527__22,P1_UNIQUE_NAME,301,303,20260527_XZ_GG_22,20260527,22,high_stress,XZ_GG,low,low,,Unknown,Unknown,Unknown,,2278,40.31962274037202,1539,297.0837860107422,16343064.145660877,7174.303839183879,126.1163864135742,1195.901702880859,20260527,Overall
276,20260527__23,P1_UNIQUE_NAME,302,304,20260527_XZ_GG_23,20260527,23,high_stress,XZ_GG,low,low,,Unknown,Unknown,Unknown,,1872,50.95624836258842,1945,218.88095092773438,6680568.7396149635,3568.6798822729506,91.79964447021483,708.2094879150391,20260527,Overall
277,20260527__24,P1_UNIQUE_NAME,303,305,20260527_XZ_GG_24,20260527,24,high_stress,XZ_GG,low,low,,Unknown,Unknown,Unknown,,1883,50.66806392454808,1934,328.0414733886719,15367671.755278587,8161.270183366218,126.7234992980957,1195.3425903320315,20260527,Overall
278,20260527__25,P1_UNIQUE_NAME,304,306,20260527_XZ_GG_25,20260527,25,high_stress,XZ_GG,low,low,,Unknown,Unknown,Unknown,,3135,17.86743515850144,682,385.2740478515625,17525916.342847586,5590.403937112467,161.98101806640625,1225.5905151367185,20260527,Overall
279,20260527__26,P1_UNIQUE_NAME,305,307,20260527_XZ_GG_26,20260527,26,high_stress,XZ_GG,low,low,,Unknown,Unknown,Unknown,,2248,41.105580298663874,1569,326.8691864013672,17576830.519779444,7818.874786378756,131.99046707153317,1079.7637023925786,20260527,Overall
280,20260527__27,P1_UNIQUE_NAME,306,308,20260527_XZ_GG_27,20260527,27,high_stress,XZ_GG,low,low,,Unknown,Unknown,Unknown,,2193,42.5465024888656,1624,298.282470703125,15755315.884688854,7184.36656848557,120.9195098876953,1007.289672851562,20260527,Overall
281,20260527__28,P1_UNIQUE_NAME,307,309,20260527_XZ_GG_28,20260527,28,high_stress,XZ_GG,low,low,,Unknown,Unknown,Unknown,,2613,31.54309667277967,1204,284.8197937011719,14940900.989788055,5717.910826554939,119.1150970458984,924.510009765625,20260527,Overall
282,20260527__29,P1_UNIQUE_NAME,308,310,20260527_XZ_GG_29,20260527,29,high_stress,XZ_GG,low,low,,Unknown,Unknown,Unknown,,2126,44.30180770238408,1691,266.6858367919922,12258440.86160326,5765.964657386294,112.83705520629886,941.4622344970703,20260527,Overall
283,20260527__30,P1_UNIQUE_NAME,309,311,20260527_XZ_GG_30,20260527,30,high_stress,XZ_GG,low,low,,Unknown,Unknown,Unknown,,1802,52.79014933193608,2015,346.62608337402344,14290512.590420723,7930.362147847238,138.43082809448242,1372.6427307128906,20260527,Overall
284,20260527__31,P1_UNIQUE_NAME,310,312,20260527_XZ_GG_31,20260527,31,high_stress,XZ_GG,high,high,,Unknown,Unknown,Unknown,,1885,50.61566675399528,1932,275.4384765625,14324320.551662207,7599.109045974646,106.3228378295898,1086.585571289062,20260527,Overall
285,20260527__32,P1_UNIQUE_NAME,311,313,20260527_XZ_GG_32,20260527,32,high_stress,XZ_GG,high,high,,Unknown,Unknown,Unknown,,2173,43.07047419439351,1644,290.4531860351562,14494317.710167885,6670.187625479929,114.5609512329102,992.580078125,20260527,Overall
286,20260527__33,P1_UNIQUE_NAME,312,314,20260527_XZ_GG_33,20260527,33,high_stress,XZ_GG,high,high,,Unknown,Unknown,Unknown,,1978,48.17919832329054,1839,330.5016632080078,14444614.519169807,7302.636258427608,133.14442443847656,1249.8829650878902,20260527,Overall
287,20260527__34,P1_UNIQUE_NAME,313,315,20260527_XZ_GG_34,20260527,34,high_stress,XZ_GG,high,high,,Unknown,Unknown,Unknown,,2079,45.53314121037464,1738,264.9951477050781,11962228.124431372,5753.837481688972,106.5605163574219,930.1366882324219,20260527,Overall
288,20260527__35,P1_UNIQUE_NAME,314,316,20260527_XZ_GG_35,20260527,35,high_stress,XZ_GG,high,high,,Unknown,Unknown,Unknown,,1648,56.82473146450092,2169,259.23194885253906,11902251.663404226,7222.240087017128,107.31798934936522,1035.8700561523438,20260527,Overall
289,20260527__36,P1_UNIQUE_NAME,315,317,20260527_XZ_GG_36,20260527,36,high_stress,XZ_GG,high,high,,Unknown,Unknown,Unknown,,2010,47.3408435944459,1807,274.1424560546875,13942217.27568841,6936.426505317617,104.90211486816408,928.4456939697266,20260527,Overall
290,20260527__37,P1_UNIQUE_NAME,316,318,20260527_XZ_GG_37,20260527,37,high_stress,XZ_GG,high,high,,Unknown,Unknown,Unknown,,2041,46.528687450877655,1776,250.93359375,12555806.052445412,6151.791304480848,97.5015640258789,1003.501708984375,20260527,Overall
291,20260527__38,P1_UNIQUE_NAME,317,319,20260527_XZ_GG_38,20260527,38,high_stress,XZ_GG,high,high,,Unknown,Unknown,Unknown,,2577,32.48624574272989,1240,308.8514099121094,19045225.099344254,7390.463756051321,126.1535949707031,1126.501342773438,20260527,Overall
292,20260527__39,P1_UNIQUE_NAME,318,320,20260527_XZ_GG_39,20260527,39,high_stress,XZ_GG,high,high,,Unknown,Unknown,Unknown,,1842,51.74220592088027,1975,319.32228088378906,14901055.296490192,8089.606567041364,115.30614852905269,1202.6061706542964,20260527,Overall
293,20260527__40,P1_UNIQUE_NAME,319,321,20260527_XZ_GG_40,20260527,40,high_stress,XZ_GG,high,high,,Unknown,Unknown,Unknown,,1651,56.74613570867173,2166,304.6669921875,12372284.767053127,7493.812699608194,117.16117858886714,1166.762573242188,20260527,Overall
294,20260527__41,P1_UNIQUE_NAME,320,322,20260527_XZ_GG_41,20260527,41,high_stress,XZ_GG,high,high,,Unknown,Unknown,Unknown,,2049,46.31909876866649,1768,260.4060974121094,13253578.052739382,6468.315301483349,101.8810577392578,964.4598388671876,20260527,Overall
295,20260527__42,P1_UNIQUE_NAME,321,323,20260527_XZ_GG_42,20260527,42,high_stress,XZ_GG,high,high,,Unknown,Unknown,Unknown,,2155,43.54204872936862,1662,269.7804870605469,14092300.501555443,6539.350580768187,101.79378509521484,969.7694702148438,20260527,Overall
296,20260527__43,P1_UNIQUE_NAME,322,324,20260527_XZ_GG_43,20260527,43,high_stress,XZ_GG,high,high,,Unknown,Unknown,Unknown,,1729,54.70264605711292,2088,359.8665771484375,13018353.167544365,7529.4118956300545,135.1261444091797,1397.835083007812,20260527,Overall
297,20260527__44,P1_UNIQUE_NAME,323,325,20260527_XZ_GG_44,20260527,44,high_stress,XZ_GG,high,high,,Unknown,Unknown,Unknown,,1769,53.65470264605712,2048,351.1265563964844,15772291.41644907,8915.936357517847,138.3117218017578,1246.58251953125,20260527,Overall
298,20260527__46,P1_UNIQUE_NAME,324,326,20260527_XZ_GG_46,20260527,46,high_stress,XZ_GG,high,high,,Unknown,Unknown,Unknown,,1742,54.362064448519774,2075,339.8138885498047,14394056.835789919,8262.948815034397,126.3319683074951,1279.121826171875,20260527,Overall
299,20260527__47,P1_UNIQUE_NAME,325,327,20260527_XZ_GG_47,20260527,47,high_stress,XZ_GG,high,high,,Unknown,Unknown,Unknown,,1776,53.47131254912235,2041,295.6058654785156,12413384.17801857,6989.518118253699,113.60335731506345,1136.0889587402348,20260527,Overall
300,20260527__50,P1_UNIQUE_NAME,326,328,20260527_XZ_GG_50,20260527,50,high_stress,XZ_GG,high,high,,Unknown,Unknown,Unknown,,1883,50.66806392454808,1934,303.3975830078125,14223298.984807491,7553.531059377319,113.94842910766604,1239.072937011719,20260527,Overall
301,20260527__51,P1_UNIQUE_NAME,327,329,20260527_XZ_GG_51,20260527,51,high_stress,XZ_GG,high,high,,Unknown,Unknown,Unknown,,2436,36.1802462667016,1381,238.6535720825195,11535821.908770323,4735.5590758498865,104.35040283203128,780.530517578125,20260527,Overall
302,20260527__52,P1_UNIQUE_NAME,328,330,20260527_XZ_GG_52,20260527,52,high_stress,XZ_GG,high,high,,Unknown,Unknown,Unknown,,2219,41.86533927167933,1598,263.8583068847656,13001486.97257471,5859.164926802484,106.16579818725585,855.0965576171875,20260527,Overall
303,20260527__53,P1_UNIQUE_NAME,329,331,20260527_XZ_GG_53,20260527,53,high_stress,XZ_GG,high,high,,Unknown,Unknown,Unknown,,1744,54.30966727796699,2073,310.3900451660156,12440529.661780834,7133.331228085341,118.64570617675777,1081.487396240234,20260527,Overall
304,20260527__55,P1_UNIQUE_NAME,330,332,20260527_XZ_GG_55,20260527,55,high_stress,XZ_GG,high,high,,Unknown,Unknown,Unknown,,2685,29.656798532879225,1132,285.5714111328125,14518853.417367458,5407.3941964124615,125.1486587524414,911.6161499023438,20260527,Overall
305,20260527__56,P1_UNIQUE_NAME,331,333,20260527_XZ_GG_56,20260527,56,high_stress,XZ_GG,high,high,,Unknown,Unknown,Unknown,,2180,42.88708409745874,1637,297.7452697753906,13465580.692825794,6176.8718774430245,124.36706542968747,1099.6918640136714,20260527,Overall
306,20260527__59,P1_UNIQUE_NAME,332,334,20260527_XZ_GG_59,20260527,59,high_stress,XZ_GG,high,high,,Unknown,Unknown,Unknown,,1806,52.68535499083049,2011,279.92590332031244,11888040.18029666,6582.525016775559,108.44435691833495,1074.3349609375,20260527,Overall
307,20260527__60,P1_UNIQUE_NAME,333,335,20260527_XZ_GG_60,20260527,60,high_stress,XZ_GG,contrl,control,,Unknown,Unknown,Unknown,,1890,50.484673827613314,1927,288.0183715820312,13076048.105031252,6918.543970916006,106.18945312499997,1079.50634765625,20260527,Overall
308,20260527__62,P1_UNIQUE_NAME,334,336,20260527_XZ_GG_62,20260527,62,high_stress,XZ_GG,contrl,control,,Unknown,Unknown,Unknown,,2423,36.520827875294735,1394,264.3591613769531,14869659.740079641,6136.879793677112,111.84775161743164,953.5620727539062,20260527,Overall
309,20260527__64,P1_UNIQUE_NAME,335,337,20260527_XZ_GG_64,20260527,64,high_stress,XZ_GG,contrl,control,,Unknown,Unknown,Unknown,,1872,50.95624836258842,1945,335.0259552001953,15066863.13434267,8048.537999114675,140.53663635253906,1158.610687255859,20260527,Overall
310,20260527__65,P1_UNIQUE_NAME,336,338,20260527_XZ_GG_65,20260527,65,high_stress,XZ_GG,contrl,control,,Unknown,Unknown,Unknown,,2081,45.48074403982185,1736,291.8141479492188,16311268.835382938,7838.187811332503,115.9360504150391,1141.290161132812,20260527,Overall
311,20260527__66,P1_UNIQUE_NAME,337,339,20260527_XZ_GG_66,20260527,66,high_stress,XZ_GG,contrl,control,,Unknown,Unknown,Unknown,,1968,48.44118417605449,1849,347.8713836669922,19032524.895603895,9670.998422562954,128.48852157592773,1122.3182678222656,20260527,Overall
312,20260527__67,P1_UNIQUE_NAME,338,340,20260527_XZ_GG_67,20260527,67,high_stress,XZ_GG,Unknown,unknown,,Unknown,Unknown,Unknown,,1868,51.06104270369401,1949,361.4956970214844,15999827.161755145,8565.217966678343,135.98179244995117,1295.5920715332027,20260527,Overall
313,20260527__68,P1_UNIQUE_NAME,339,341,20260527_XZ_GG_68,20260527,68,high_stress,XZ_GG,contrl,control,,Unknown,Unknown,Unknown,,2202,42.31071522137805,1615,326.04017639160156,16615719.193686962,7545.739869975914,128.2347640991211,1240.315673828125,20260527,Overall
314,20260527__69,P1_UNIQUE_NAME,340,342,20260527_XZ_GG_69,20260527,69,high_stress,XZ_GG,contrl,control,,Unknown,Unknown,Unknown,,2236,41.41996332198061,1581,295.9025421142578,15414973.255540848,6893.99519478571,117.84408950805663,1055.8678588867185,20260527,Overall
315,20260527__71,P1_UNIQUE_NAME,341,343,20260527_XZ_GG_71,20260527,71,high_stress,XZ_GG,contrl,control,,Unknown,Unknown,Unknown,,1583,58.5276395074666,2234,422.0838012695313,12621164.664665699,7972.940407243019,159.1471328735352,1376.395446777344,20260527,Overall
316,20260527__72,P1_UNIQUE_NAME,342,344,20260527_XZ_GG_72,20260527,72,high_stress,XZ_GG,contrl,control,,Unknown,Unknown,Unknown,,2197,42.44170814776002,1620,289.8402099609375,14669276.137142062,6676.957731971808,111.0134353637695,1174.654541015625,20260527,Overall
317,20260527__73,P1_UNIQUE_NAME,343,345,20260527_XZ_GG_73,20260527,73,high_stress,XZ_GG,contrl,control,,Unknown,Unknown,Unknown,,1726,54.781241812942106,2091,382.41461181640625,15778639.967772305,9141.738104155449,144.5102767944336,1260.1848754882815,20260527,Overall
318,20260527__74,P1_UNIQUE_NAME,344,346,20260527_XZ_GG_74,20260527,74,high_stress,XZ_GG,contrl,control,,Unknown,Unknown,Unknown,,1928,49.489127587110296,1889,288.60740661621094,15037778.048203468,7799.677410893915,108.12282943725582,1035.1972961425777,20260527,Overall
319,20260527__75,P1_UNIQUE_NAME,345,347,20260527_XZ_GG_75,20260527,75,high_stress,XZ_GG,contrl,control,,Unknown,Unknown,Unknown,,1605,57.95127063138591,2212,435.56005859375,13158834.87360406,8198.651011591313,152.2171173095703,1551.098876953125,20260527,Overall
320,20260527__76,P1_UNIQUE_NAME,346,348,20260527_XZ_GG_76,20260527,76,high_stress,XZ_GG,contrl,control,,Unknown,Unknown,Unknown,,1945,49.04375163741158,1872,350.5437927246094,17488498.63931322,8991.516009929677,137.4196166992188,1245.30908203125,20260527,Overall
321,20260527__77,P1_UNIQUE_NAME,347,349,20260527_XZ_GG_77,20260527,77,high_stress,XZ_GG,contrl,control,,Unknown,Unknown,Unknown,,2430,36.33743777835997,1387,329.481689453125,16509185.007425368,6793.903295236777,132.46151733398438,1116.3111267089844,20260527,Overall
322,20260527__78,P1_UNIQUE_NAME,348,350,20260527_XZ_GG_78,20260527,78,high_stress,XZ_GG,contrl,control,,Unknown,Unknown,Unknown,,2962,22.399790411317788,855,394.74632263183594,22253058.77964425,7512.849014059504,154.87782287597656,1175.8686828613286,20260527,Overall
323,20260527__79,P1_UNIQUE_NAME,349,351,20260527_XZ_GG_79,20260527,79,high_stress,XZ_GG,contrl,control,,Unknown,Unknown,Unknown,,2086,45.34975111343987,1731,312.62974548339844,18995456.82603836,9106.163387362589,114.66413307189937,1226.6644897460938,20260527,Overall
324,20260527__80,P1_UNIQUE_NAME,350,352,20260527_XZ_GG_80,20260527,80,high_stress,XZ_GG,contrl,control,,Unknown,Unknown,Unknown,,1791,53.07833376997642,2026,296.2547607421875,14440563.888046741,8062.849742069649,107.6928825378418,1145.0287475585935,20260527,Overall
325,20260527__81,P1_UNIQUE_NAME,351,353,20260527_XZ_GG_81,20260527,81,high_stress,XZ_GG,low,low,,Unknown,Unknown,Unknown,,1656,56.61514278228975,2161,362.4442901611328,14814248.254881859,8945.802086281315,139.47466659545896,1414.3562316894531,20260527,Overall
326,20260527__82,P1_UNIQUE_NAME,352,354,20260527_XZ_GG_82,20260527,82,high_stress,XZ_GG,low,low,,Unknown,Unknown,Unknown,,2100,44.98297091957034,1717,306.4765167236328,15461044.119397044,7362.40196161764,117.55409622192386,1237.348999023437,20260527,Overall
327,20260527__83,P1_UNIQUE_NAME,353,355,20260527_XZ_GG_83,20260527,83,high_stress,XZ_GG,low,low,,Unknown,Unknown,Unknown,,2195,42.49410531831281,1622,310.0602722167969,17070377.101371765,7776.937176023584,117.614616394043,1120.357421875,20260527,Overall
328,20260527__84,P1_UNIQUE_NAME,354,356,20260527_XZ_GG_84,20260527,84,high_stress,XZ_GG,low,low,,Unknown,Unknown,Unknown,,1907,50.03929787791459,1910,307.7420349121094,16239961.782605767,8515.973666809527,117.29836654663086,1087.970153808594,20260527,Overall
329,20260527__85,P1_UNIQUE_NAME,355,357,20260527_XZ_GG_85,20260527,85,high_stress,XZ_GG,low,low,,Unknown,Unknown,Unknown,,2117,44.53759496987163,1700,270.6325073242188,12664414.49137497,5982.245862718455,111.552001953125,1023.384948730469,20260527,Overall
330,20260527__86,P1_UNIQUE_NAME,356,358,20260527_XZ_GG_86,20260527,86,high_stress,XZ_GG,low,low,,Unknown,Unknown,Unknown,,1896,50.32748231595494,1921,370.712890625,15415352.330619574,8130.460089989227,131.027774810791,1302.6726684570312,20260527,Overall
331,20260527__87,P1_UNIQUE_NAME,357,359,20260527_XZ_GG_87,20260527,87,high_stress,XZ_GG,low,low,,Unknown,Unknown,Unknown,,1952,48.860361540476816,1865,304.2777099609375,14136395.794239521,7242.006042130902,115.64748001098636,1126.9609985351565,20260527,Overall
332,20260527__88,P1_UNIQUE_NAME,358,360,20260527_XZ_GG_88,20260527,88,high_stress,XZ_GG,low,low,,Unknown,Unknown,Unknown,,1724,54.83363898349489,2093,385.6940612792969,15500587.590584278,8991.06008734587,144.58684539794922,1591.6956481933594,20260527,Overall
333,20260527__89,P1_UNIQUE_NAME,359,361,20260527_XZ_GG_89,20260527,89,high_stress,XZ_GG,low,low,,Unknown,Unknown,Unknown,,1862,51.218234215352375,1955,376.66465759277344,17038679.129832745,9150.740671231335,134.95918655395508,1520.0475769042964,20260527,Overall
334,20260527__92,P1_UNIQUE_NAME,360,362,20260527_XZ_GG_92,20260527,92,high_stress,XZ_GG,low,low,,Unknown,Unknown,Unknown,,1906,50.06549646319098,1911,361.7868957519531,14991735.675127983,7865.548622837347,130.3503379821778,1387.2932128906245,20260527,Overall
335,20260527__93,P1_UNIQUE_NAME,361,363,20260527_XZ_GG_93,20260527,93,high_stress,XZ_GG,low,low,,Unknown,Unknown,Unknown,,1742,54.362064448519774,2075,350.0519256591797,14366441.566319108,8247.096191916824,128.2953872680664,1346.02001953125,20260527,Overall
336,20260527__94,P1_UNIQUE_NAME,362,364,20260527_XZ_GG_94,20260527,94,high_stress,XZ_GG,low,low,,Unknown,Unknown,Unknown,,1754,54.047681425203045,2063,365.6749725341797,13196810.14930582,7523.8370292507525,130.15851974487302,1524.422668457031,20260527,Overall
337,20260527__95,P1_UNIQUE_NAME,363,365,20260527_XZ_GG_95,20260527,95,high_stress,XZ_GG,low,low,,Unknown,Unknown,Unknown,,1806,52.68535499083049,2011,366.39402770996094,14074311.69942236,7793.085104885027,137.09031677246094,1395.9093933105473,20260527,Overall
338,20260527__96,P1_UNIQUE_NAME,364,366,20260527_XZ_GG_96,20260527,96,high_stress,XZ_GG,low,low,,Unknown,Unknown,Unknown,,1490,60.96410793817134,2327,503.54847717285156,14859248.499228,9972.64999948188,184.29425048828125,2011.130249023438,20260527,Overall
339,20260527__97,P1_UNIQUE_NAME,365,367,20260527_XZ_GG_97,20260527,97,high_stress,XZ_GG,low,low,,Unknown,Unknown,Unknown,,2055,46.16190725700813,1762,277.123291015625,12242263.649810553,5957.30591231657,117.134334564209,1084.1636962890625,20260527,Overall
340,20260527__98,P1_UNIQUE_NAME,366,368,20260527_XZ_GG_98,20260527,98,high_stress,XZ_GG,low,low,,Unknown,Unknown,Unknown,,2552,33.14121037463977,1265,316.4696655273438,15454331.170996428,6055.772402428067,130.9558219909668,1048.5248107910152,20260527,Overall
341,20260527__99,P1_UNIQUE_NAME,367,369,20260527_XZ_GG_99,20260527,99,high_stress,XZ_GG,low,low,,Unknown,Unknown,Unknown,,2088,45.297353942887085,1729,349.04774475097656,17513255.340666056,8387.574396870716,134.48905181884763,1213.0049133300777,20260527,Overall
342,20260527__100,P1_UNIQUE_NAME,368,370,20260527_XZ_GG_100,20260527,100,high_stress,XZ_GG,low,low,,Unknown,Unknown,Unknown,,1645,56.903327220330105,2172,371.0204772949219,12135040.706529617,7376.924441659342,132.2117767333984,1347.565673828125,20260527,Overall
343,20260527__101,P1_UNIQUE_NAME,369,371,20260527_XZ_GG_101,20260527,101,high_stress,XZ_GG,low,low,,Unknown,Unknown,Unknown,,1816,52.42336913806655,2001,301.9468994140625,13678737.337456822,7532.344348819836,112.4702281951904,1070.020263671875,20260527,Overall
344,20260527__102,P1_UNIQUE_NAME,370,372,20260527_XZ_GG_102,20260527,102,high_stress,XZ_GG,low,low,,Unknown,Unknown,Unknown,,2179,42.91328268273513,1638,292.6136474609375,14948797.789419651,6860.3936619640435,126.21508026123044,1049.5997314453125,20260527,Overall
345,20260527__103,P1_UNIQUE_NAME,371,373,20260527_XZ_GG_103,20260527,103,high_stress,XZ_GG,low,low,,Unknown,Unknown,Unknown,,1676,56.09117107676186,2141,335.08863830566406,13022908.704746366,7770.23192407301,127.62283134460446,1288.664428710937,20260527,Overall
346,20260527__104,P1_UNIQUE_NAME,372,374,20260527_XZ_GG_104,20260527,104,high_stress,XZ_GG,low,low,,Unknown,Unknown,Unknown,,1554,59.28739848048205,2263,351.3323974609375,16657184.00082016,10718.908623436397,128.14148330688477,1453.8039855957027,20260527,Overall
347,20260527__105,P1_UNIQUE_NAME,373,375,20260527_XZ_GG_105,20260527,105,high_stress,XZ_GG,low,low,,Unknown,Unknown,Unknown,,1632,57.24390882892324,2185,328.8692321777344,12233965.884764194,7496.302625468256,127.38617134094235,1234.1069335937505,20260527,Overall
348,20260527__106,P1_UNIQUE_NAME,374,376,20260527_XZ_GG_106,20260527,106,high_stress,XZ_GG,low,low,,Unknown,Unknown,Unknown,,1744,54.30966727796699,2073,354.6219177246094,13906549.117674828,7973.938714263089,128.4841194152832,1368.3279113769531,20260527,Overall
349,20260527__121,P1_UNIQUE_NAME,375,377,20260527_XZ_GG_121,20260527,121,high_stress,XZ_GG,contrl,control,,Unknown,Unknown,Unknown,,1590,58.34424941053184,2227,334.77899169921875,14044000.723368168,8832.704857464256,138.33486938476565,1273.4225463867185,20260527,Overall
350,20260527__122,P1_UNIQUE_NAME,376,378,20260527_XZ_GG_122,20260527,122,high_stress,XZ_GG,contrl,control,,Unknown,Unknown,Unknown,,1664,56.40555410007859,2153,422.4846496582031,15357885.327474594,9229.49839391502,154.89198303222656,1722.1132507324219,20260527,Overall
351,20260527__123,P1_UNIQUE_NAME,377,379,20260527_XZ_GG_123,20260527,123,high_stress,XZ_GG,high,high,,Unknown,Unknown,Unknown,,2455,35.68247314645009,1362,354.2735900878906,19900422.45426941,8106.078392777764,136.76235961914065,1128.951171875,20260527,Overall
352,20260527__124,P1_UNIQUE_NAME,378,380,20260527_XZ_GG_124,20260527,124,high_stress,XZ_GG,high,high,,Unknown,Unknown,Unknown,,1555,59.261199895205664,2262,434.7950134277344,14374317.346538544,9243.933984912246,155.6243286132812,1579.5107421875,20260527,Overall
353,20260527__125,P1_UNIQUE_NAME,379,381,20260527_XZ_GG_125,20260527,125,high_stress,XZ_GG,contrl,control,,Unknown,Unknown,Unknown,,1519,60.20434896515589,2298,406.973388671875,14155917.994579315,9319.235019472886,154.17132568359375,1476.2194213867185,20260527,Overall
354,20260527__126,P1_UNIQUE_NAME,380,382,20260527_XZ_GG_126,20260527,126,high_stress,XZ_GG,contrl,control,,Unknown,Unknown,Unknown,,1871,50.982446947864815,1946,309.3385314941406,14118219.423474073,7545.814764016073,113.1865005493164,1142.855651855469,20260527,Overall
355,20260527__128,P1_UNIQUE_NAME,381,383,20260527_XZ_GG_128,20260527,128,high_stress,XZ_GG,contrl,control,,Unknown,Unknown,Unknown,,1806,52.68535499083049,2011,342.0646362304687,12724188.001155853,7045.5083062878475,131.07881927490232,1285.8540344238277,20260527,Overall
356,20260527__129,P1_UNIQUE_NAME,382,384,20260527_XZ_GG_129,20260527,129,high_stress,XZ_GG,contrl,control,,Unknown,Unknown,Unknown,,1984,48.022006811632174,1833,295.0857238769531,14614545.079027295,7366.20215676779,110.85947608947755,1214.4688720703125,20260527,Overall
357,20260527__130,P1_UNIQUE_NAME,383,385,20260527_XZ_GG_130,20260527,130,high_stress,XZ_GG,contrl,control,,Unknown,Unknown,Unknown,,1398,63.37437778359969,2419,377.0463562011719,11855798.156011581,8480.542314743621,138.52493286132815,1482.716125488281,20260527,Overall
358,20260527__131,P1_UNIQUE_NAME,384,386,20260527_XZ_GG_131,20260527,131,high_stress,XZ_GG,contrl,control,,Unknown,Unknown,Unknown,,2120,44.45899921404244,1697,330.52630615234375,15667193.216822386,7390.185479633201,135.38010025024414,1312.7348327636723,20260527,Overall
359,20260527__132,P1_UNIQUE_NAME,385,387,20260527_XZ_GG_132,20260527,132,high_stress,XZ_GG,contrl,control,,Unknown,Unknown,Unknown,,1765,53.75949698716269,2052,349.3717956542969,11929407.20041132,6758.870935077235,128.4711608886719,1355.561767578125,20260527,Overall
360,20260527__135,P1_UNIQUE_NAME,386,388,20260527_XZ_GG_135,20260527,135,high_stress,XZ_GG,contrl,control,,Unknown,Unknown,Unknown,,1703,55.38380927429919,2114,305.16845703125,12055347.216377258,7078.888559235032,116.76773834228516,1164.1292724609375,20260527,Overall
361,20260527__136,P1_UNIQUE_NAME,387,389,20260527_XZ_GG_136,20260527,136,high_stress,XZ_GG,contrl,control,,Unknown,Unknown,Unknown,,1337,64.97249148545978,2480,410.71044921875,11720814.008266687,8766.502623984059,133.5758209228516,1518.2587890625,20260527,Overall
362,20260527__137,P1_UNIQUE_NAME,388,390,20260527_XZ_GG_137,20260527,137,high_stress,XZ_GG,contrl,control,,Unknown,Unknown,Unknown,,1837,51.873198847262245,1980,387.525146484375,13634004.092825413,7421.885733710078,143.5726928710938,1327.3037109375,20260527,Overall
363,20260527__138,P1_UNIQUE_NAME,389,391,20260527_XZ_GG_138,20260527,138,high_stress,XZ_GG,low,low,,Unknown,Unknown,Unknown,,1689,55.75058946816872,2128,394.7076721191406,13253810.001450539,7847.134399911509,142.9993896484375,1417.347412109375,20260527,Overall
364,20260527__139,P1_UNIQUE_NAME,390,392,20260527_XZ_GG_139,20260527,139,high_stress,XZ_GG,low,low,,Unknown,Unknown,Unknown,,1978,48.17919832329054,1839,349.2489929199219,13765287.245455265,6959.194765144219,133.6206016540527,1269.215667724609,20260527,Overall
365,20260527__140,P1_UNIQUE_NAME,391,393,20260527_XZ_GG_140,20260527,140,high_stress,XZ_GG,high,high,,Unknown,Unknown,Unknown,,2082,45.45454545454545,1735,308.8000183105469,13770206.22532177,6613.931904573376,130.47998428344727,1056.5716552734375,20260527,Overall
366,20260527__141,P1_UNIQUE_NAME,392,394,20260527_XZ_GG_141,20260527,141,high_stress,XZ_GG,high,high,,Unknown,Unknown,Unknown,,1553,59.31359706575845,2264,341.8497009277344,12411987.919358253,7992.265241054896,129.5242919921875,1444.811401367188,20260527,Overall
367,20260527__142,P1_UNIQUE_NAME,393,395,20260527_XZ_GG_142,20260527,142,high_stress,XZ_GG,high,high,,Unknown,Unknown,Unknown,,1598,58.13466072832068,2219,351.0203552246094,11889128.531134129,7440.005338632121,139.67497253417966,1342.7786865234375,20260527,Overall
368,20260527__143,P1_UNIQUE_NAME,394,396,20260527_XZ_GG_143,20260527,143,high_stress,XZ_GG,low,low,,Unknown,Unknown,Unknown,,1680,55.98637673565627,2137,315.3467254638672,11259558.96786952,6702.118433255667,113.70115470886232,1251.8713989257815,20260527,Overall
369,20260527__144,P1_UNIQUE_NAME,395,397,20260527_XZ_GG_144,20260527,144,high_stress,XZ_GG,high,high,,Unknown,Unknown,Unknown,,1882,50.69426250982447,1935,348.3455505371094,13575788.88448143,7213.490374325946,126.35676574707033,1323.099975585938,20260527,Overall
