PG.ProteinGroups,PG.Genes,PG.ProteinDescriptions,PG.ProteinNames,PG.CV,PG.Qvalue,PG.MolecularWeight,overall_detection_rate,mean_observed_abundance,median_observed_abundance,missing_pct,coverage_class,overall__Overall__detection_rate,condition__high_stress__detection_rate,condition__high_temperature__detection_rate,group__FJ_FQ__detection_rate,group__FJ_PT__detection_rate,group__FJ_QZ__detection_rate,group__GZ_TH__detection_rate,group__XZ_GG__detection_rate,group__XZ_YA__detection_rate,group__XZ_YB__detection_rate,group__XZ_YC__detection_rate,group__XZ_YD__detection_rate,TREAT1_clean__control__detection_rate,TREAT1_clean__high__detection_rate,TREAT1_clean__low__detection_rate,TREAT1_clean__unknown__detection_rate,MS_batch_proxy__20250913__detection_rate,MS_batch_proxy__20250914__detection_rate,MS_batch_proxy__20251001__detection_rate,MS_batch_proxy__20251026__detection_rate,MS_batch_proxy__20251104__detection_rate,MS_batch_proxy__20251107__detection_rate,MS_batch_proxy__20260527__detection_rate,MS_batch_proxy__20260717__detection_rate,groups_meeting_ge50pct,conditions_meeting_ge50pct,groups_meeting_ge80pct,conditions_meeting_ge80pct,groups_meeting_ge90pct,conditions_meeting_ge90pct,global_core_ge80pct,global_core_ge90pct,all_groups_ge50pct,all_groups_ge80pct,all_conditions_ge80pct
Q9NVA2,SEPTIN11,Septin-11,SEP11_HUMAN,1.770788261802531,0.0040983606557377,49398.25,0.6473988439306358,388.8364427710573,162.0938949584961,35.26011560693642,Moderate (50–<80%),0.6473988439306358,0.7196652719665272,0.5857142857142857,0.42857142857142855,0.9615384615384616,0.5901639344262295,0.5934959349593496,0.6293706293706294,0.6818181818181818,1.0,0.8823529411764706,0.8928571428571429,0.6405228758169934,0.6363636363636364,0.6666666666666666,0.5,0.64,0.6714285714285714,0.7372881355932204,0.4166666666666667,0.5,1.0,0.6293706293706294,0.5934959349593496,8,2,4,0,2,0,False,False,False,False,False
Q9NVC6,MED17,Mediator of RNA polymerase II transcription subunit 17,MED17_HUMAN,1.536052911470663,0.0073810825587752,72890.15,0.11560693641618497,981.3371135393778,320.09710693359375,88.4393063583815,Sparse (<50%),0.11560693641618497,0.13389121338912133,0.1,0.04285714285714286,0.34615384615384615,0.08196721311475409,0.08943089430894309,0.09090909090909091,0.09090909090909091,0.16666666666666666,0.14705882352941177,0.35714285714285715,0.10457516339869281,0.17613636363636365,0.06989247311827956,0.0,0.1,0.15714285714285714,0.16101694915254236,0.0,0.0,1.0,0.09090909090909091,0.08943089430894309,0,0,0,0,0,0,False,False,False,False,False
Q9NVG8,TBC1D13,TBC1 domain family member 13,TBC13_HUMAN,1.474128081049871,0.0073810825587752,46553.54,0.2003853564547206,36.150140789838936,11.199535846710205,79.96146435452793,Sparse (<50%),0.2003853564547206,0.18828451882845187,0.21071428571428572,0.07142857142857142,0.11538461538461539,0.16393442622950818,0.3333333333333333,0.20279720279720279,0.13636363636363635,0.16666666666666666,0.08823529411764706,0.2857142857142857,0.19607843137254902,0.21022727272727273,0.1935483870967742,0.25,0.18,0.1,0.13559322033898305,0.08333333333333333,0.0,1.0,0.20279720279720279,0.3333333333333333,0,0,0,0,0,0,False,False,False,False,False
Q9NVI7,ATAD3A,ATPase family AAA domain-containing protein 3A,ATD3A_HUMAN,1.079011491846014,0.0058910162002945,66218.2,0.16184971098265896,108.94933671894528,67.45030975341797,83.8150289017341,Sparse (<50%),0.16184971098265896,0.24267782426778242,0.09285714285714286,0.02857142857142857,0.2692307692307692,0.06557377049180328,0.10569105691056911,0.24475524475524477,0.13636363636363635,0.25,0.20588235294117646,0.35714285714285715,0.12418300653594772,0.17613636363636365,0.17204301075268819,0.5,0.08,0.1,0.1864406779661017,0.0,1.0,1.0,0.24475524475524477,0.10569105691056911,0,0,0,0,0,0,False,False,False,False,False
Q9NVJ2,ARL8B,ADP-ribosylation factor-like protein 8B,ARL8B_HUMAN,2.651851914513645,0.0073810825587752,21539.01,0.2119460500963391,910.2118319338018,325.2850341796875,78.80539499036608,Sparse (<50%),0.2119460500963391,0.27615062761506276,0.15714285714285714,0.12857142857142856,0.34615384615384615,0.11475409836065574,0.15447154471544716,0.20279720279720279,0.4090909090909091,0.3333333333333333,0.2647058823529412,0.5357142857142857,0.1895424836601307,0.23863636363636365,0.1989247311827957,0.5,0.12,0.2,0.3220338983050847,0.08333333333333333,1.0,1.0,0.20279720279720279,0.15447154471544716,1,0,0,0,0,0,False,False,False,False,False
Q9NVT9,ARMC1,Armadillo repeat-containing protein 1,ARMC1_HUMAN,0.808520270082127,0.0089686098654708,31280.62,0.06165703275529865,79.57624644041061,63.762948989868164,93.83429672447014,Sparse (<50%),0.06165703275529865,0.06694560669456066,0.05714285714285714,0.02857142857142857,0.11538461538461539,0.06557377049180328,0.056910569105691054,0.04895104895104895,0.18181818181818182,0.08333333333333333,0.0,0.14285714285714285,0.0457516339869281,0.0625,0.07526881720430108,0.0,0.06,0.07142857142857142,0.06779661016949153,0.08333333333333333,0.0,1.0,0.04895104895104895,0.056910569105691054,0,0,0,0,0,0,False,False,False,False,False
Q9NVZ3,NECAP2,Adaptin ear-binding coat-associated protein 2,NECP2_HUMAN,3.448397832516906,0.0073810825587752,28338.84,0.0905587668593449,299.6097456216812,39.31111526489258,90.94412331406551,Sparse (<50%),0.0905587668593449,0.14225941422594143,0.04642857142857143,0.014285714285714285,0.11538461538461539,0.04918032786885246,0.04878048780487805,0.07692307692307693,0.18181818181818182,0.25,0.17647058823529413,0.35714285714285715,0.10457516339869281,0.07954545454545454,0.0913978494623656,0.0,0.06,0.05714285714285714,0.1864406779661017,0.0,0.0,1.0,0.07692307692307693,0.04878048780487805,0,0,0,0,0,0,False,False,False,False,False
Q9NW15,ANO10,Anoctamin-10,ANO10_HUMAN,0.8734593519084891,0.0073810825587752,76329.36,0.11560693641618497,96.27097050348918,77.77959442138672,88.4393063583815,Sparse (<50%),0.11560693641618497,0.1589958158995816,0.07857142857142857,0.02857142857142857,0.15384615384615385,0.03278688524590164,0.11382113821138211,0.1258741258741259,0.13636363636363635,0.08333333333333333,0.20588235294117646,0.32142857142857145,0.10457516339869281,0.14772727272727273,0.0967741935483871,0.0,0.04,0.07142857142857142,0.16101694915254236,0.0,0.5,1.0,0.1258741258741259,0.11382113821138211,0,0,0,0,0,0,False,False,False,False,False
Q9NW68,BSDC1,BSD domain-containing protein 1,BSDC1_HUMAN,0.6403772517388628,0.0075880758807588,47163.23,0.34104046242774566,76.68429125500265,67.97151184082031,65.89595375722543,Sparse (<50%),0.34104046242774566,0.3682008368200837,0.31785714285714284,0.35714285714285715,0.6538461538461539,0.45901639344262296,0.15447154471544716,0.22377622377622378,0.5454545454545454,0.9166666666666666,0.5,0.5714285714285714,0.32679738562091504,0.32954545454545453,0.3602150537634409,0.5,0.42,0.44285714285714284,0.5423728813559322,0.6666666666666666,0.5,1.0,0.22377622377622378,0.15447154471544716,5,0,1,0,1,0,False,False,False,False,False
Q9NWV4,CZIB,CXXC motif containing zinc binding protein,CZIB_HUMAN,0.8619142450279911,0.0040983606557377,18048.44,0.4797687861271676,109.26012450815684,92.0573501586914,52.02312138728323,Sparse (<50%),0.4797687861271676,0.5062761506276151,0.45714285714285713,0.44285714285714284,0.8846153846153846,0.6065573770491803,0.3008130081300813,0.45454545454545453,0.5909090909090909,0.6666666666666666,0.5,0.6428571428571429,0.49673202614379086,0.42613636363636365,0.5053763440860215,1.0,0.68,0.6571428571428571,0.5169491525423728,0.25,1.0,1.0,0.45454545454545453,0.3008130081300813,6,1,1,0,0,0,False,False,False,False,False
Q9NWZ3,IRAK4,Interleukin-1 receptor-associated kinase 4,IRAK4_HUMAN,1.025619845165954,0.0073810825587752,51529.73,0.20809248554913296,91.97605893346999,63.12016296386719,79.1907514450867,Sparse (<50%),0.20809248554913296,0.24267782426778242,0.17857142857142858,0.12857142857142856,0.3076923076923077,0.18032786885245902,0.17886178861788618,0.1888111888111888,0.2727272727272727,0.5833333333333334,0.23529411764705882,0.35714285714285715,0.20261437908496732,0.20454545454545456,0.20967741935483872,0.5,0.22,0.2,0.2711864406779661,0.0,0.5,1.0,0.1888111888111888,0.17886178861788618,1,0,0,0,0,0,False,False,False,False,False
Q9NX46,ADPRS,ADP-ribosylhydrolase ARH3,ADPRS_HUMAN,1.110836590027761,0.0073810825587752,38946.75,0.1001926782273603,90.84834511463458,74.44758605957031,89.98073217726397,Sparse (<50%),0.1001926782273603,0.08368200836820083,0.11428571428571428,0.04285714285714286,0.5384615384615384,0.14754098360655737,0.04878048780487805,0.08391608391608392,0.045454545454545456,0.08333333333333333,0.029411764705882353,0.17857142857142858,0.10457516339869281,0.09659090909090909,0.0967741935483871,0.25,0.16,0.21428571428571427,0.059322033898305086,0.08333333333333333,1.0,1.0,0.08391608391608392,0.04878048780487805,1,0,0,0,0,0,False,False,False,False,False
Q9NX62,BPNT2,"Golgi-resident adenosine 3',5'-bisphosphate 3'-phosphatase",IMPA3_HUMAN,0.6679060588246547,0.0016233766233766,38681.41,0.5761078998073218,146.73206033355814,121.7637710571289,42.38921001926782,Moderate (50–<80%),0.5761078998073218,0.5271966527196653,0.6178571428571429,0.7571428571428571,0.7692307692307693,0.6065573770491803,0.5121951219512195,0.3006993006993007,0.9090909090909091,0.75,0.8529411764705882,0.8928571428571429,0.5620915032679739,0.5397727272727273,0.6182795698924731,0.75,0.64,0.7428571428571429,0.847457627118644,0.5,1.0,1.0,0.3006993006993007,0.5121951219512195,8,2,3,0,1,0,False,False,False,False,False
Q9NX63,CHCHD3,MICOS complex subunit MIC19,MIC19_HUMAN,1.222964442128776,0.0072727272727272,26152.36,0.1579961464354528,164.56127977371216,104.3883819580078,84.20038535645472,Sparse (<50%),0.1579961464354528,0.2301255230125523,0.09642857142857143,0.05714285714285714,0.2692307692307692,0.04918032786885246,0.10569105691056911,0.23076923076923078,0.18181818181818182,0.08333333333333333,0.17647058823529413,0.39285714285714285,0.16339869281045752,0.16477272727272727,0.14516129032258066,0.25,0.06,0.12857142857142856,0.17796610169491525,0.0,1.0,1.0,0.23076923076923078,0.10569105691056911,0,0,0,0,0,0,False,False,False,False,False
Q9NX76,CMTM6,CKLF-like MARVEL transmembrane domain-containing protein 6,CKLF6_HUMAN,1.376812839575188,0.0072727272727272,20418.87,0.2832369942196532,322.5376219327758,156.4157409667969,71.67630057803468,Sparse (<50%),0.2832369942196532,0.3305439330543933,0.24285714285714285,0.12857142857142856,0.5,0.11475409836065574,0.3170731707317073,0.21678321678321677,0.5454545454545454,0.6666666666666666,0.4117647058823529,0.5,0.2875816993464052,0.2840909090909091,0.27419354838709675,0.5,0.14,0.3,0.4067796610169492,0.0,0.0,1.0,0.21678321678321677,0.3170731707317073,4,0,0,0,0,0,False,False,False,False,False
Q9NXD2,MTMR10,Myotubularin-related protein 10,MTMRA_HUMAN,1.280145821251618,0.0084790673025967,88273.12,0.19460500963391136,302.3165819054783,186.7302856445312,80.53949903660886,Sparse (<50%),0.19460500963391136,0.19246861924686193,0.19642857142857142,0.2857142857142857,0.23076923076923078,0.09836065573770492,0.18699186991869918,0.03496503496503497,0.5909090909090909,0.08333333333333333,0.3235294117647059,0.5714285714285714,0.16993464052287582,0.2159090909090909,0.1989247311827957,0.0,0.12,0.21428571428571427,0.4322033898305085,0.0,0.5,0.0,0.03496503496503497,0.18699186991869918,2,0,0,0,0,0,False,False,False,False,False
Q9NXH8,TOR4A,Torsin-4A,TOR4A_HUMAN,1.557936959674766,0.006765899864682,46914.06,0.3140655105973025,149.99114257133812,73.09048461914062,68.59344894026975,Sparse (<50%),0.3140655105973025,0.3807531380753138,0.2571428571428571,0.18571428571428572,0.5384615384615384,0.16393442622950818,0.2845528455284553,0.3076923076923077,0.4090909090909091,0.5,0.4411764705882353,0.6071428571428571,0.26143790849673204,0.35795454545454547,0.3118279569892473,0.5,0.18,0.32857142857142857,0.423728813559322,0.08333333333333333,0.0,1.0,0.3076923076923077,0.2845528455284553,3,0,0,0,0,0,False,False,False,False,False
Q9NXL6,SIDT1,SID1 transmembrane family member 1,SIDT1_HUMAN,0.7855325117196895,0.0073810825587752,93838.72,0.057803468208092484,91.81975256601969,65.51324653625488,94.21965317919076,Sparse (<50%),0.057803468208092484,0.0794979079497908,0.039285714285714285,0.02857142857142857,0.07692307692307693,0.01639344262295082,0.04878048780487805,0.07692307692307693,0.0,0.0,0.029411764705882353,0.25,0.0457516339869281,0.06818181818181818,0.05913978494623656,0.0,0.02,0.05714285714285714,0.059322033898305086,0.0,0.0,1.0,0.07692307692307693,0.04878048780487805,0,0,0,0,0,0,False,False,False,False,False
Q9NXU5,ARL15,ADP-ribosylation factor-like protein 15,ARL15_HUMAN,0.8267295697143742,0.0073810825587752,22876.19,0.1926782273603083,94.46345711231231,67.22935485839844,80.73217726396918,Sparse (<50%),0.1926782273603083,0.24686192468619247,0.14642857142857144,0.15714285714285714,0.38461538461538464,0.08196721311475409,0.12195121951219512,0.16783216783216784,0.13636363636363635,0.4166666666666667,0.4117647058823529,0.4642857142857143,0.16993464052287582,0.23295454545454544,0.16129032258064516,0.75,0.1,0.22857142857142856,0.3220338983050847,0.0,0.5,1.0,0.16783216783216784,0.12195121951219512,0,0,0,0,0,0,False,False,False,False,False
Q9NY15,STAB1,Stabilin-1,STAB1_HUMAN,1.283835341367837,0.0073810825587752,275482.19,0.45472061657032753,161.4156687906233,81.37673568725586,54.52793834296724,Sparse (<50%),0.45472061657032753,0.5857740585774058,0.34285714285714286,0.6,0.4230769230769231,0.39344262295081966,0.15447154471544716,0.6153846153846154,0.8181818181818182,0.6666666666666666,0.38235294117647056,0.4642857142857143,0.42483660130718953,0.4602272727272727,0.46236559139784944,1.0,0.36,0.44285714285714284,0.5932203389830508,0.5833333333333334,1.0,1.0,0.6153846153846154,0.15447154471544716,4,1,1,0,0,0,False,False,False,False,False
Q9NY33,DPP3,Dipeptidyl peptidase 3,DPP3_HUMAN,1.112425235383934,0.0073810825587752,82589.16,0.6011560693641619,98.77909204593071,69.42908477783203,39.884393063583815,Moderate (50–<80%),0.6011560693641619,0.6401673640167364,0.5678571428571428,0.44285714285714284,0.9615384615384616,0.7213114754098361,0.4796747967479675,0.5874125874125874,0.7272727272727273,0.9166666666666666,0.5882352941176471,0.7857142857142857,0.6797385620915033,0.5568181818181818,0.5752688172043011,0.75,0.76,0.6428571428571429,0.6440677966101694,0.5833333333333334,1.0,1.0,0.5874125874125874,0.4796747967479675,7,2,2,0,2,0,False,False,False,False,False
Q9NY65,TUBA8,Tubulin alpha-8 chain,TBA8_HUMAN,2.037965364420371,0.006765899864682,50093.54,0.8227360308285164,453.41713664794133,176.2512817382812,17.726396917148364,High (80–<90%),0.8227360308285164,0.8242677824267782,0.8214285714285714,0.7428571428571429,1.0,0.8360655737704918,0.8211382113821138,0.7832167832167832,0.7727272727272727,1.0,0.8823529411764706,0.9285714285714286,0.869281045751634,0.8181818181818182,0.7849462365591398,1.0,0.82,0.8571428571428571,0.847457627118644,0.9166666666666666,0.5,1.0,0.7832167832167832,0.8211382113821138,9,2,6,2,3,0,True,False,True,False,True
Q9NY97,B3GNT2,"N-acetyllactosaminide beta-1,3-N-acetylglucosaminyltransferase 2",B3GN2_HUMAN,0.6324701195358257,0.0016233766233766,46021.99,1.0,811.1304300855809,619.2125854492188,0.0,High (≥90%),1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,9,2,9,2,9,2,True,True,True,True,True
Q9NYL9,TMOD3,Tropomodulin-3,TMOD3_HUMAN,1.199535416545667,0.0016233766233766,39594.77,0.7032755298651252,292.77691829759783,175.9052124023438,29.672447013487474,Moderate (50–<80%),0.7032755298651252,0.7405857740585774,0.6714285714285714,0.5714285714285714,1.0,0.819672131147541,0.5853658536585366,0.7622377622377622,0.6818181818181818,0.9166666666666666,0.6176470588235294,0.75,0.7450980392156863,0.6704545454545454,0.6989247311827957,0.75,0.8,0.7714285714285715,0.652542372881356,0.9166666666666666,0.5,1.0,0.7622377622377622,0.5853658536585366,9,2,3,0,2,0,False,False,True,False,False
Q9NYQ6,CELSR1,Cadherin EGF LAG seven-pass G-type receptor 1,CELR1_HUMAN,0.57497047316891,0.0016233766233766,329486.24,0.9980732177263969,448.7432992559602,397.5869445800781,0.1926782273603083,High (≥90%),0.9980732177263969,1.0,0.9964285714285714,1.0,1.0,1.0,0.991869918699187,1.0,1.0,1.0,1.0,1.0,1.0,0.9943181818181818,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.991869918699187,9,2,9,2,9,2,True,True,True,True,True
Q9NYQ8,FAT2,Protocadherin Fat 2,FAT2_HUMAN,2.008162216979252,0.0040983606557377,479317.29,0.9344894026974951,534.1299405913992,300.9295654296875,6.551059730250482,High (≥90%),0.9344894026974951,0.9581589958158996,0.9142857142857143,1.0,1.0,1.0,0.8048780487804879,0.986013986013986,0.7727272727272727,1.0,0.9705882352941176,0.9285714285714286,0.934640522875817,0.9261363636363636,0.9408602150537635,1.0,1.0,1.0,0.9322033898305084,1.0,1.0,1.0,0.986013986013986,0.8048780487804879,9,2,8,2,7,2,True,True,True,False,True
Q9NYU2,UGGT1,UDP-glucose:glycoprotein glucosyltransferase 1,UGGG1_HUMAN,0.7006582094988945,0.0040983606557377,177189.59,0.9980732177263969,327.02390902382984,283.94541931152344,0.1926782273603083,High (≥90%),0.9980732177263969,1.0,0.9964285714285714,0.9857142857142858,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9946236559139785,1.0,1.0,0.9857142857142858,1.0,1.0,1.0,1.0,1.0,1.0,9,2,9,2,9,2,True,True,True,True,True
Q9NZ08,ERAP1,Endoplasmic reticulum aminopeptidase 1,ERAP1_HUMAN,6.224674601201874,0.0040983606557377,107234.8,0.7379576107899807,266.2890557719895,103.7823486328125,26.204238921001927,Moderate (50–<80%),0.7379576107899807,0.6903765690376569,0.7785714285714286,0.7714285714285715,0.9615384615384616,0.6721311475409836,0.7967479674796748,0.5524475524475524,0.9545454545454546,0.9166666666666666,0.8823529411764706,0.8571428571428571,0.7320261437908496,0.7329545454545454,0.7419354838709677,1.0,0.7,0.8,0.8898305084745762,0.5833333333333334,1.0,1.0,0.5524475524475524,0.7967479674796748,9,2,5,0,3,0,False,False,True,False,False
Q9NZ38,IDI2-AS1,Uncharacterized protein IDI2-AS1,IDAS1_HUMAN,1.232082485572139,0.0073810825587752,21311.87,0.32947976878612717,871.0207618914152,584.7925415039062,67.05202312138728,Sparse (<50%),0.32947976878612717,0.3723849372384937,0.29285714285714287,0.44285714285714284,0.5384615384615384,0.21311475409836064,0.1951219512195122,0.14685314685314685,0.6363636363636364,0.5833333333333334,0.6470588235294118,0.8928571428571429,0.3333333333333333,0.3522727272727273,0.3064516129032258,0.25,0.22,0.45714285714285713,0.6694915254237288,0.25,0.0,1.0,0.14685314685314685,0.1951219512195122,5,0,1,0,0,0,False,False,False,False,False
Q9NZ53,PODXL2,Podocalyxin-like protein 2,PDXL2_HUMAN,0.659699145703138,0.0040983606557377,65075.82,0.9980732177263969,457.6139837728964,405.8052673339844,0.1926782273603083,High (≥90%),0.9980732177263969,1.0,0.9964285714285714,0.9857142857142858,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9946236559139785,1.0,1.0,0.9857142857142858,1.0,1.0,1.0,1.0,1.0,1.0,9,2,9,2,9,2,True,True,True,True,True
Q9NZA1,CLIC5,Chloride intracellular channel protein 5,CLIC5_HUMAN,0.5647057117550094,0.0073810825587752,46502.64,0.3371868978805395,167.6758620779855,149.6779479980469,66.28131021194605,Sparse (<50%),0.3371868978805395,0.3179916317991632,0.3535714285714286,0.3,0.6153846153846154,0.36065573770491804,0.3252032520325203,0.16083916083916083,0.45454545454545453,0.9166666666666666,0.6176470588235294,0.39285714285714285,0.39869281045751637,0.3465909090909091,0.26344086021505375,1.0,0.4,0.44285714285714284,0.4830508474576271,0.16666666666666666,1.0,0.0,0.16083916083916083,0.3252032520325203,3,0,1,0,1,0,False,False,False,False,False
Q9NZD2,GLTP,Glycolipid transfer protein,GLTP_HUMAN,0.9623212688496364,0.0072727272727272,23849.81,0.4277456647398844,71.30495734902115,52.49563026428223,57.22543352601156,Sparse (<50%),0.4277456647398844,0.4393305439330544,0.41785714285714287,0.34285714285714286,0.6538461538461539,0.45901639344262296,0.3902439024390244,0.38461538461538464,0.45454545454545453,0.6666666666666666,0.4117647058823529,0.6428571428571429,0.45751633986928103,0.4147727272727273,0.41397849462365593,0.5,0.52,0.42857142857142855,0.5,0.16666666666666666,0.5,1.0,0.38461538461538464,0.3902439024390244,3,0,0,0,0,0,False,False,False,False,False
Q9NZD4,AHSP,Alpha-hemoglobin-stabilizing protein,AHSP_HUMAN,1.000889288274177,0.006765899864682,11840.41,0.7726396917148363,400.4865581103394,288.4628601074219,22.736030828516377,Moderate (50–<80%),0.7726396917148363,0.7824267782426778,0.7642857142857142,0.7142857142857143,1.0,0.9180327868852459,0.6666666666666666,0.7482517482517482,1.0,1.0,0.7352941176470589,0.75,0.7973856209150327,0.7159090909090909,0.8010752688172043,1.0,0.98,0.8,0.8135593220338984,0.6666666666666666,1.0,1.0,0.7482517482517482,0.6666666666666666,9,2,4,0,4,0,False,False,True,False,False
Q9NZH8,IL36G,Interleukin-36 gamma,IL36G_HUMAN,0.9511403201577172,0.0073810825587752,18721.31,0.32947976878612717,93.80874275742916,75.9885482788086,67.05202312138728,Sparse (<50%),0.32947976878612717,0.3138075313807531,0.34285714285714286,0.3,0.3076923076923077,0.29508196721311475,0.3983739837398374,0.15384615384615385,0.45454545454545453,1.0,0.5588235294117647,0.42857142857142855,0.37254901960784315,0.2897727272727273,0.3225806451612903,0.75,0.28,0.2857142857142857,0.5169491525423728,0.3333333333333333,0.5,0.0,0.15384615384615385,0.3983739837398374,2,0,1,0,1,0,False,False,False,False,False
Q9NZK5,ADA2,Adenosine deaminase 2,ADA2_HUMAN,0.7391350234387388,0.0073810825587752,58933.58,0.32947976878612717,141.06704837676378,117.3307037353516,67.05202312138728,Sparse (<50%),0.32947976878612717,0.36401673640167365,0.3,0.4,0.4230769230769231,0.16393442622950818,0.2845528455284553,0.11188811188811189,0.8181818181818182,0.3333333333333333,0.6764705882352942,0.9285714285714286,0.2875816993464052,0.3522727272727273,0.34408602150537637,0.25,0.2,0.38571428571428573,0.6949152542372882,0.0,0.0,1.0,0.11188811188811189,0.2845528455284553,3,0,2,0,1,0,False,False,False,False,False
Q9NZL9,MAT2B,Methionine adenosyltransferase 2 subunit beta,MAT2B_HUMAN,1.094706447124018,0.0073810825587752,37551.8,0.1926782273603083,87.38587119340896,58.562583923339844,80.73217726396918,Sparse (<50%),0.1926782273603083,0.2217573221757322,0.16785714285714284,0.1,0.34615384615384615,0.18032786885245902,0.16260162601626016,0.2097902097902098,0.22727272727272727,0.3333333333333333,0.11764705882352941,0.35714285714285715,0.1568627450980392,0.20454545454545456,0.20430107526881722,0.5,0.18,0.18571428571428572,0.19491525423728814,0.25,0.5,1.0,0.2097902097902098,0.16260162601626016,0,0,0,0,0,0,False,False,False,False,False
Q9NZM1,MYOF,Myoferlin,MYOF_HUMAN,2.361803530373365,0.0073810825587752,234708.73,0.11946050096339114,103.41640088635106,39.2231674194336,88.0539499036609,Sparse (<50%),0.11946050096339114,0.14644351464435146,0.09642857142857143,0.08571428571428572,0.15384615384615385,0.04918032786885246,0.11382113821138211,0.13986013986013987,0.22727272727272727,0.0,0.11764705882352941,0.21428571428571427,0.09803921568627451,0.13068181818181818,0.12903225806451613,0.0,0.06,0.08571428571428572,0.13559322033898305,0.0,1.0,1.0,0.13986013986013987,0.11382113821138211,0,0,0,0,0,0,False,False,False,False,False
Q9NZM3,ITSN2,Intersectin-2,ITSN2_HUMAN,0.8902738969784839,0.0073810825587752,193461.45,0.09633911368015415,84.04399436950683,54.84718894958496,90.36608863198458,Sparse (<50%),0.09633911368015415,0.11715481171548117,0.07857142857142857,0.05714285714285714,0.23076923076923078,0.03278688524590164,0.08130081300813008,0.08391608391608392,0.18181818181818182,0.3333333333333333,0.029411764705882353,0.25,0.10457516339869281,0.09659090909090909,0.08602150537634409,0.25,0.04,0.12857142857142856,0.13559322033898305,0.0,0.0,1.0,0.08391608391608392,0.08130081300813008,0,0,0,0,0,0,False,False,False,False,False
Q9NZN3,EHD3,EH domain-containing protein 3,EHD3_HUMAN,1.564235111176294,0.0016233766233766,60887.12,0.9942196531791907,746.5572018734244,467.3865661621094,0.5780346820809248,High (≥90%),0.9942196531791907,0.99581589958159,0.9928571428571429,0.9857142857142858,1.0,1.0,0.991869918699187,0.993006993006993,1.0,1.0,1.0,1.0,1.0,0.9886363636363636,0.9946236559139785,1.0,1.0,0.9857142857142858,1.0,1.0,1.0,1.0,0.993006993006993,0.991869918699187,9,2,9,2,9,2,True,True,True,True,True
Q9NZN4,EHD2,EH domain-containing protein 2,EHD2_HUMAN,0.53793192999472,0.0073810825587752,61161.4,0.6936416184971098,106.731174770991,98.46732711791992,30.63583815028902,Moderate (50–<80%),0.6936416184971098,0.7238493723849372,0.6678571428571428,0.7285714285714285,0.8846153846153846,0.819672131147541,0.5121951219512195,0.6433566433566433,0.8181818181818182,1.0,0.8529411764705882,0.7857142857142857,0.7124183006535948,0.6022727272727273,0.7634408602150538,0.75,0.8,0.8142857142857143,0.7966101694915254,0.9166666666666666,1.0,1.0,0.6433566433566433,0.5121951219512195,9,2,5,0,1,0,False,False,True,False,False
Q9NZP8,C1RL,Complement C1r subcomponent-like protein,C1RL_HUMAN,0.8343002119015777,0.0058910162002945,53498.34,1.0,1306.9483906299392,983.3390502929688,0.0,High (≥90%),1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,9,2,9,2,9,2,True,True,True,True,True
Q9NZQ3,NCKIPSD,NCK-interacting protein with SH3 domain,SPN90_HUMAN,1.345429272364077,0.0073810825587752,78960.21,0.2119460500963391,95.25412334528836,64.23274612426758,78.80539499036608,Sparse (<50%),0.2119460500963391,0.2719665271966527,0.16071428571428573,0.08571428571428572,0.46153846153846156,0.13114754098360656,0.15447154471544716,0.1958041958041958,0.22727272727272727,0.3333333333333333,0.5,0.39285714285714285,0.17647058823529413,0.23863636363636365,0.21505376344086022,0.25,0.12,0.2571428571428571,0.3050847457627119,0.16666666666666666,0.0,1.0,0.1958041958041958,0.15447154471544716,1,0,0,0,0,0,False,False,False,False,False
Q9NZR2,LRP1B,Low-density lipoprotein receptor-related protein 1B,LRP1B_HUMAN,0.6000486689565541,0.0073810825587752,515497.93,0.2581888246628131,113.11789777741504,107.7833633422852,74.18111753371869,Sparse (<50%),0.2581888246628131,0.17154811715481172,0.33214285714285713,0.4,0.7307692307692307,0.6557377049180327,0.04878048780487805,0.0979020979020979,0.36363636363636365,0.4166666666666667,0.17647058823529413,0.2857142857142857,0.28104575163398693,0.20454545454545456,0.2849462365591398,0.5,0.68,0.5571428571428572,0.2627118644067797,0.5833333333333334,1.0,1.0,0.0979020979020979,0.04878048780487805,2,0,0,0,0,0,False,False,False,False,False
