PG.ProteinGroups,PG.Genes,PG.ProteinDescriptions,PG.ProteinNames,PG.CV,PG.Qvalue,PG.MolecularWeight,control_detected_samples,control_detection_rate,low_detected_samples,low_detection_rate,high_detected_samples,high_detection_rate
Q6UWP8,SBSN,Suprabasin,SBSN_HUMAN,0.682446789717641,0.0016233766233766,60540.83,153,1.0,186,1.0,176,1.0
Q6UX71,PLXDC2,Plexin domain-containing protein 2,PXDC2_HUMAN,0.5499457466041718,0.0016233766233766,59583.16,153,1.0,186,1.0,176,1.0
Q6UXB8,PI16,Peptidase inhibitor 16,PI16_HUMAN,0.9980519328784084,0.0030581039755351,49471.05,153,1.0,186,1.0,176,1.0
Q6UXD5,SEZ6L2,Seizure 6-like protein 2,SE6L2_HUMAN,0.5860146692819622,0.0016233766233766,97560.07,153,1.0,186,1.0,176,1.0
Q6UXH0,ANGPTL8,Angiopoietin-like protein 8,ANGL8_HUMAN,0.7296931768447025,0.0058910162002945,22105.39,151,0.9869281045751634,182,0.978494623655914,175,0.9943181818181818
Q6UXI9,NPNT,Nephronectin,NPNT_HUMAN,0.7060391874165375,0.0016233766233766,61906.88,153,1.0,186,1.0,176,1.0
Q6UY14,ADAMTSL4,ADAMTS-like protein 4,ATL4_HUMAN,0.6601497355793561,0.0040983606557377,116545.08,148,0.9673202614379085,183,0.9838709677419355,174,0.9886363636363636
Q6V0I7,FAT4,Protocadherin Fat 4,FAT4_HUMAN,0.6207695585901134,0.0016233766233766,542686.8,153,1.0,186,1.0,176,1.0
Q6X4W1,NSMF,NMDA receptor synaptonuclear signaling and neuronal migration factor,NSMF_HUMAN,1.402461998406592,0.0073810825587752,60143.23,126,0.8235294117647058,158,0.8494623655913979,147,0.8352272727272727
Q6YHK3,CD109,CD109 antigen,CD109_HUMAN,0.5746866581675116,0.0016233766233766,161689.08,153,1.0,186,1.0,176,1.0
Q6ZMY3,SPOCD1,SPOC domain-containing protein 1,SPOC1_HUMAN,0.5810746243904169,0.0073810825587752,130027.12,133,0.869281045751634,174,0.9354838709677419,156,0.8863636363636364
Q6ZN30,BNC2,Zinc finger protein basonuclin-2,BNC2_HUMAN,0.5776276319198639,0.0073810825587752,122329.51,145,0.9477124183006536,178,0.956989247311828,172,0.9772727272727273
Q6ZRK6,CCDC73,Coiled-coil domain-containing protein 73,CCD73_HUMAN,1.055281887246664,0.0073810825587752,124154.14,129,0.8431372549019608,154,0.8279569892473119,139,0.7897727272727273
Q6ZRP7,QSOX2,Sulfhydryl oxidase 2,QSOX2_HUMAN,0.6429159711084765,0.0030581039755351,77528.74,153,1.0,186,1.0,176,1.0
Q76I76,SSH2,Protein phosphatase Slingshot homolog 2,SSH2_HUMAN,0.5118739803868856,0.0072727272727272,158215.84,137,0.8954248366013072,155,0.8333333333333334,146,0.8295454545454546
Q76LX8,ADAMTS13,A disintegrin and metalloproteinase with thrombospondin motifs 13,ATS13_HUMAN,0.5267220060921386,0.0016233766233766,153604.44,153,1.0,186,1.0,176,1.0
Q7L014,DDX46,Probable ATP-dependent RNA helicase DDX46,DDX46_HUMAN,0.8790139771209347,0.0084790673025967,117362.05,147,0.9607843137254902,178,0.956989247311828,165,0.9375
Q7L576,CYFIP1,Cytoplasmic FMR1-interacting protein 1,CYFP1_HUMAN,1.408427988907224,0.0073810825587752,145182.4,145,0.9477124183006536,178,0.956989247311828,158,0.8977272727272727
Q7L9L4,MOB1B,MOB kinase activator 1B,MOB1B_HUMAN,0.994602747982014,0.006765899864682,25090.82,119,0.7777777777777778,143,0.7688172043010753,126,0.7159090909090909
Q7LDG7,RASGRP2,RAS guanyl-releasing protein 2,GRP2_HUMAN,2.125625577484974,0.006765899864682,69248.44,115,0.7516339869281046,144,0.7741935483870968,127,0.7215909090909091
Q7LFX5,CHST15,Carbohydrate sulfotransferase 15,CHSTF_HUMAN,0.5684646032917626,0.0016233766233766,64926.21,153,1.0,186,1.0,176,1.0
Q7LGC8,CHST3,Carbohydrate sulfotransferase 3,CHST3_HUMAN,0.4466500063888566,0.0040983606557377,54706.02,153,1.0,186,1.0,176,1.0
Q7Z304,MAMDC2,MAM domain-containing protein 2,MAMC2_HUMAN,0.6562724289850558,0.0040983606557377,77555.68,142,0.9281045751633987,175,0.9408602150537635,147,0.8352272727272727
Q7Z3Y7,KRT28,"Keratin, type I cytoskeletal 28",K1C28_HUMAN,0.7545160508405415,0.0040983606557377,50567.38,152,0.9934640522875817,185,0.9946236559139785,175,0.9943181818181818
Q7Z4R8,C6orf120,UPF0669 protein C6orf120,CF120_HUMAN,0.5039394299530472,0.0073810825587752,20772.38,115,0.7516339869281046,141,0.7580645161290323,127,0.7215909090909091
Q7Z5L7,PODN,Podocan,PODN_HUMAN,0.642668171814434,0.0016233766233766,68975.86,118,0.7712418300653595,159,0.8548387096774194,136,0.7727272727272727
Q7Z6Z7,HUWE1,E3 ubiquitin-protein ligase HUWE1,HUWE1_HUMAN,1.032443514467646,0.0016233766233766,481890.61,149,0.9738562091503268,183,0.9838709677419355,172,0.9772727272727273
Q7Z794,KRT77,"Keratin, type II cytoskeletal 1b",K2C1B_HUMAN,2.116169251829003,0.0016233766233766,61901.41,152,0.9934640522875817,184,0.989247311827957,169,0.9602272727272727
Q7Z7G0,ABI3BP,Target of Nesh-SH3,TARSH_HUMAN,0.4806903265407872,0.0016233766233766,117895.07,153,1.0,186,1.0,176,1.0
Q7Z7M8,B3GNT8,"N-acetyllactosaminide beta-1,3-N-acetylglucosaminyltransferase 8",B3GN8_HUMAN,0.6015774402700788,0.0040983606557377,43396,153,1.0,186,1.0,175,0.9943181818181818
Q7Z7M9,GALNT5,Polypeptide N-acetylgalactosaminyltransferase 5,GALT5_HUMAN,0.5026233133731418,0.0072727272727272,106266.12,144,0.9411764705882353,179,0.9623655913978495,160,0.9090909090909091
Q86SF2,GALNT7,N-acetylgalactosaminyltransferase 7,GALT7_HUMAN,0.5804383673041607,0.0072727272727272,75389.1,112,0.7320261437908496,152,0.8172043010752689,136,0.7727272727272727
Q86SG5,S100A7A,Protein S100-A7A,S1A7A_HUMAN,4.095291725997142,0.0055467511885895,11304.88,134,0.8758169934640523,162,0.8709677419354839,142,0.8068181818181818
Q86SQ4,ADGRG6,Adhesion G-protein coupled receptor G6,AGRG6_HUMAN,0.4687718059318217,0.0040983606557377,136694.61,153,1.0,186,1.0,176,1.0
Q86TH1,ADAMTSL2,ADAMTS-like protein 2,ATL2_HUMAN,0.7250183298207018,0.0016233766233766,104620.89,153,1.0,186,1.0,176,1.0
Q86TY3,ARMH4,Armadillo-like helical domain-containing protein 4,ARMD4_HUMAN,0.5667165557617325,0.0040983606557377,84172.96,153,1.0,186,1.0,176,1.0
Q86U17,SERPINA11,Serpin A11,SPA11_HUMAN,0.6391773547935292,0.0016233766233766,46989.15,153,1.0,184,0.989247311827957,176,1.0
Q86UD1,OAF,Out at first protein homolog,OAF_HUMAN,0.4435174265448289,0.0040983606557377,30688.28,153,1.0,186,1.0,176,1.0
Q86UX2,ITIH5,Inter-alpha-trypsin inhibitor heavy chain H5,ITIH5_HUMAN,0.5908311688188579,0.0040983606557377,104576.41,152,0.9934640522875817,185,0.9946236559139785,174,0.9886363636363636
Q86UX7,FERMT3,Fermitin family homolog 3,URP2_HUMAN,2.16740306709753,0.0016233766233766,75952.8,153,1.0,186,1.0,176,1.0
Q86VP6,CAND1,Cullin-associated NEDD8-dissociated protein 1,CAND1_HUMAN,0.9048085657214154,0.0040983606557377,136375.72,153,1.0,186,1.0,176,1.0
Q86WI1,PKHD1L1,Fibrocystin-L,PKHL1_HUMAN,0.7669612767432048,0.0016233766233766,465734.36,153,1.0,186,1.0,176,1.0
Q86X29,LSR,Lipolysis-stimulated lipoprotein receptor,LSR_HUMAN,0.8053635881530207,0.006765899864682,71438.87,153,1.0,186,1.0,174,0.9886363636363636
Q86Y38,XYLT1,Xylosyltransferase 1,XYLT1_HUMAN,0.5244768965202814,0.0016233766233766,107569.23,146,0.954248366013072,178,0.956989247311828,163,0.9261363636363636
Q86YZ3,HRNR,Hornerin,HORN_HUMAN,1.109421171436665,0.0016233766233766,282389.92,153,1.0,185,0.9946236559139785,175,0.9943181818181818
Q8IUK5,PLXDC1,Plexin domain-containing protein 1,PLDX1_HUMAN,0.4587486994484768,0.0016233766233766,55760.33,153,1.0,186,1.0,176,1.0
Q8IUL8,CILP2,Cartilage intermediate layer protein 2,CILP2_HUMAN,0.5937493101014373,0.0030581039755351,126291.36,153,1.0,186,1.0,176,1.0
Q8IUX7,AEBP1,Adipocyte enhancer-binding protein 1,AEBP1_HUMAN,0.5127514389759508,0.0016233766233766,130928.75,153,1.0,186,1.0,176,1.0
Q8IVW4,CDKL3,Cyclin-dependent kinase-like 3,CDKL3_HUMAN,0.6930790638912085,0.0072727272727272,67513.69,151,0.9869281045751634,184,0.989247311827957,168,0.9545454545454546
Q8IWE2,FAM114A1,Protein NOXP20,NXP20_HUMAN,0.6339118496432984,0.0040983606557377,60741.7,118,0.7712418300653595,166,0.8924731182795699,142,0.8068181818181818
Q8IWU5,SULF2,Extracellular sulfatase Sulf-2,SULF2_HUMAN,0.9751612731449696,0.0073810825587752,100454.62,136,0.8888888888888888,163,0.8763440860215054,141,0.8011363636363636
Q8IXL6,FAM20C,Extracellular serine/threonine protein kinase FAM20C,FA20C_HUMAN,1.927682188115577,0.0016233766233766,66234.49,143,0.934640522875817,180,0.967741935483871,169,0.9602272727272727
Q8IYI6,EXOC8,Exocyst complex component 8,EXOC8_HUMAN,0.6593021398218407,0.0072727272727272,81799.07,140,0.9150326797385621,169,0.9086021505376344,141,0.8011363636363636
Q8IZA0,KIAA0319L,Dyslexia-associated protein KIAA0319-like protein,K319L_HUMAN,0.5782030930393592,0.0040983606557377,115657.74,144,0.9411764705882353,180,0.967741935483871,161,0.9147727272727273
Q8IZF2,ADGRF5,Adhesion G protein-coupled receptor F5,AGRF5_HUMAN,0.510351485701864,0.0016233766233766,149457.07,153,1.0,186,1.0,176,1.0
Q8IZP7,HS6ST3,Heparan-sulfate 6-O-sulfotransferase 3,H6ST3_HUMAN,0.5425338024409188,0.0016233766233766,54843.65,153,1.0,186,1.0,176,1.0
Q8IZP9,ADGRG2,Adhesion G-protein coupled receptor G2,AGRG2_HUMAN,1.400089199184441,0.0040983606557377,111592.54,153,1.0,186,1.0,175,0.9943181818181818
Q8IZS8,CACNA2D3,Voltage-dependent calcium channel subunit alpha-2/delta-3,CA2D3_HUMAN,0.5460701014573155,0.0073810825587752,123011.33,125,0.8169934640522876,153,0.8225806451612904,141,0.8011363636363636
Q8N128,FAM177A1,Protein FAM177A1,F177A_HUMAN,0.756523911928031,0.0040983606557377,23757.37,139,0.9084967320261438,172,0.9247311827956989,161,0.9147727272727273
Q8N1N4,KRT78,"Keratin, type II cytoskeletal 78",K2C78_HUMAN,1.127775240752179,0.0016233766233766,56865.82,153,1.0,186,1.0,175,0.9943181818181818
Q8N257,H2BC26,Histone H2B type 3-B,H2B3B_HUMAN,1.881311472745288,0.0073810825587752,13908.11,123,0.803921568627451,144,0.7741935483870968,144,0.8181818181818182
Q8N307,MUC20,Mucin-20,MUC20_HUMAN,0.5595030205797161,0.0016233766233766,71981.68,153,1.0,185,0.9946236559139785,176,1.0
Q8N3T1,GALNT15,Polypeptide N-acetylgalactosaminyltransferase 15,GLT15_HUMAN,0.6093183989584685,0.006765899864682,73063.42,142,0.9281045751633987,178,0.956989247311828,168,0.9545454545454546
Q8N8M0,NAT16,Probable N-acetyltransferase 16,NAT16_HUMAN,0.7286604286270569,0.0073810825587752,40521.31,130,0.8496732026143791,158,0.8494623655913979,152,0.8636363636363636
Q8NBJ4,GOLM1,Golgi membrane protein 1,GOLM1_HUMAN,0.5036148234437758,0.0016233766233766,45333.24,153,1.0,186,1.0,176,1.0
Q8NBJ7,SUMF2,Inactive C-alpha-formylglycine-generating enzyme 2,SUMF2_HUMAN,0.5827493696903931,0.0030581039755351,33843.1,119,0.7777777777777778,163,0.8763440860215054,136,0.7727272727272727
Q8NBP7,PCSK9,Proprotein convertase subtilisin/kexin type 9,PCSK9_HUMAN,0.6744497475337051,0.0030581039755351,74286.21,153,1.0,186,1.0,176,1.0
Q8NBS9,TXNDC5,Thioredoxin domain-containing protein 5,TXND5_HUMAN,0.8569169333438723,0.0055467511885895,47628.86,143,0.934640522875817,169,0.9086021505376344,155,0.8806818181818182
Q8NCH0,CHST14,Carbohydrate sulfotransferase 14,CHSTE_HUMAN,0.6160864081787953,0.0073810825587752,42996.98,126,0.8235294117647058,166,0.8924731182795699,141,0.8011363636363636
Q8NDA2,HMCN2,Hemicentin-2,HMCN2_HUMAN,0.7051343973572723,0.0072727272727272,544005.63,129,0.8431372549019608,155,0.8333333333333334,134,0.7613636363636364
Q8NEH6,MNS1,Meiosis-specific nuclear structural protein 1,MNS1_HUMAN,0.5830499601607292,0.006765899864682,60571.27,126,0.8235294117647058,169,0.9086021505376344,153,0.8693181818181818
Q8NFL0,B3GNT7,"UDP-GlcNAc:betaGal beta-1,3-N-acetylglucosaminyltransferase 7",B3GN7_HUMAN,0.620728581544921,0.0073810825587752,45987.2,131,0.8562091503267973,172,0.9247311827956989,148,0.8409090909090909
Q8NFU4,FDCSP,Follicular dendritic cell secreted peptide,FDSCP_HUMAN,0.94058941026711,0.0016233766233766,9700.35,144,0.9411764705882353,178,0.956989247311828,159,0.9034090909090909
Q8NG11,TSPAN14,Tetraspanin-14,TSN14_HUMAN,0.5678117967732079,0.006765899864682,30690.83,120,0.7843137254901961,141,0.7580645161290323,136,0.7727272727272727
Q8NI51,CTCFL,Transcriptional repressor CTCFL,CTCFL_HUMAN,1.978800546277188,0.0073810825587752,75747.08,145,0.9477124183006536,175,0.9408602150537635,169,0.9602272727272727
Q8NI99,ANGPTL6,Angiopoietin-related protein 6,ANGL6_HUMAN,0.7440879816766941,0.0016233766233766,51694.23,153,1.0,186,1.0,176,1.0
Q8TB73,NDNF,Protein NDNF,NDNF_HUMAN,0.6115696589673374,0.0030581039755351,64672.98,151,0.9869281045751634,186,1.0,172,0.9772727272727273
Q8TC71,SPATA18,Mitochondria-eating protein,MIEAP_HUMAN,0.7149558108572839,0.0073810825587752,61109,124,0.8104575163398693,162,0.8709677419354839,144,0.8181818181818182
Q8TD06,AGR3,Anterior gradient protein 3,AGR3_HUMAN,0.9327945972148144,0.0016233766233766,19171.34,143,0.934640522875817,178,0.956989247311828,168,0.9545454545454546
Q8TDL5,BPIFB1,BPI fold-containing family B member 1,BPIB1_HUMAN,0.6714919195521915,0.0040983606557377,52441.54,153,1.0,186,1.0,176,1.0
Q8TER0,SNED1,"Sushi, nidogen and EGF-like domain-containing protein 1",SNED1_HUMAN,0.524200263754722,0.0040983606557377,152203.74,153,1.0,186,1.0,176,1.0
Q8WUA8,TSKU,Tsukushi,TSK_HUMAN,0.7119426062007382,0.0016233766233766,37807.35,153,1.0,186,1.0,174,0.9886363636363636
Q8WUJ3,CEMIP,Cell migration-inducing and hyaluronan-binding protein,CEMIP_HUMAN,1.004622058839242,0.0040983606557377,152997.76,147,0.9607843137254902,183,0.9838709677419355,170,0.9659090909090909
Q8WUM4,PDCD6IP,Programmed cell death 6-interacting protein,PDC6I_HUMAN,0.897978397356855,0.0040983606557377,96023.16,153,1.0,186,1.0,176,1.0
Q8WUT4,LRRN4,Leucine-rich repeat neuronal protein 4,LRRN4_HUMAN,0.8000387178910897,0.0040983606557377,78843.26,152,0.9934640522875817,185,0.9946236559139785,173,0.9829545454545454
Q8WVN8,UBE2Q2,Ubiquitin-conjugating enzyme E2 Q2,UB2Q2_HUMAN,1.497685205610756,0.0073810825587752,42818.28,131,0.8562091503267973,170,0.9139784946236559,153,0.8693181818181818
Q8WVV4,POF1B,Protein POF1B,POF1B_HUMAN,1.680634007322293,0.0016233766233766,68065.05,131,0.8562091503267973,157,0.8440860215053764,142,0.8068181818181818
Q8WWA0,ITLN1,Intelectin-1,ITLN1_HUMAN,0.6578214689914593,0.0016233766233766,34961.67,153,1.0,186,1.0,176,1.0
Q8WWV6,FCAMR,High affinity immunoglobulin alpha and immunoglobulin mu Fc receptor,FCAMR_HUMAN,0.7240294106841096,0.0055467511885895,57143.72,153,1.0,186,1.0,175,0.9943181818181818
Q8WWZ8,OIT3,Oncoprotein-induced transcript 3 protein,OIT3_HUMAN,1.061528006972874,0.0040983606557377,60021.83,153,1.0,186,1.0,176,1.0
Q8WXI7,MUC16,Mucin-16,MUC16_HUMAN,0.8861213720688748,0.0072727272727272,1519174.71,129,0.8431372549019608,152,0.8172043010752689,137,0.7784090909090909
Q8WZ42,TTN,Titin,TITIN_HUMAN,0.8751691285883606,0.0040983606557377,3816030.05,153,1.0,186,1.0,174,0.9886363636363636
Q92187,ST8SIA4,"CMP-N-acetylneuraminate-poly-alpha-2,8-sialyltransferase",SIA8D_HUMAN,0.4715390109749051,0.0016233766233766,41294.98,153,1.0,186,1.0,176,1.0
Q92496,CFHR4,Complement factor H-related protein 4,FHR4_HUMAN,0.8790546217541146,0.0072727272727272,65350.76,144,0.9411764705882353,178,0.956989247311828,162,0.9204545454545454
Q92530,PSMF1,Proteasome inhibitor PI31 subunit,PSMF1_HUMAN,0.8251802641871333,0.0073810825587752,29816.73,127,0.8300653594771242,161,0.8655913978494624,140,0.7954545454545454
Q92563,SPOCK2,Testican-2,TICN2_HUMAN,0.5912957539296727,0.006765899864682,46779.11,145,0.9477124183006536,178,0.956989247311828,159,0.9034090909090909
Q92614,MYO18A,Unconventional myosin-XVIIIa,MY18A_HUMAN,2.334239395055678,0.0040983606557377,233115.06,124,0.8104575163398693,162,0.8709677419354839,142,0.8068181818181818
Q92688,ANP32B,Acidic leucine-rich nuclear phosphoprotein 32 family member B,AN32B_HUMAN,0.7802279729796904,0.0040983606557377,28787.72,150,0.9803921568627451,179,0.9623655913978495,164,0.9318181818181818
Q92696,RABGGTA,Geranylgeranyl transferase type-2 subunit alpha,PGTA_HUMAN,0.5847609801305641,0.0040983606557377,65071.77,143,0.934640522875817,169,0.9086021505376344,162,0.9204545454545454
Q92743,HTRA1,Serine protease HTRA1,HTRA1_HUMAN,0.5208220949034943,0.0016233766233766,51286.95,153,1.0,186,1.0,176,1.0
Q92752,TNR,Tenascin-R,TENR_HUMAN,0.6811479731932074,0.0016233766233766,149561.95,150,0.9803921568627451,177,0.9516129032258065,163,0.9261363636363636
Q92765,FRZB,Secreted frizzled-related protein 3,SFRP3_HUMAN,0.6497029390609342,0.0072727272727272,36253.99,135,0.8823529411764706,167,0.8978494623655914,142,0.8068181818181818
Q92820,GGH,Gamma-glutamyl hydrolase,GGH_HUMAN,0.8182626339435191,0.0040983606557377,35964.37,148,0.9673202614379085,184,0.989247311827957,168,0.9545454545454546
Q92823,NRCAM,Neuronal cell adhesion molecule,NRCAM_HUMAN,0.6607635038320689,0.0040983606557377,143889.73,153,1.0,186,1.0,176,1.0
Q92859,NEO1,Neogenin,NEO1_HUMAN,0.5185900434413663,0.0016233766233766,160016.54,153,1.0,186,1.0,176,1.0
Q92882,OSTF1,Osteoclast-stimulating factor 1,OSTF1_HUMAN,1.438377051276494,0.0073810825587752,23786.81,124,0.8104575163398693,152,0.8172043010752689,129,0.7329545454545454
Q92930,RAB8B,Ras-related protein Rab-8B,RAB8B_HUMAN,0.7055320874724124,0.0072727272727272,23584.09,121,0.7908496732026143,166,0.8924731182795699,145,0.8238636363636364
Q92954,PRG4,Proteoglycan 4,PRG4_HUMAN,0.6645115718428073,0.0016233766233766,151061.05,153,1.0,186,1.0,176,1.0
Q93008,USP9X,Ubiquitin carboxyl-terminal hydrolase 9X,USP9X_HUMAN,0.9411249101415996,0.0016233766233766,290462.69,126,0.8235294117647058,148,0.7956989247311828,132,0.75
Q93084,ATP2A3,Sarcoplasmic/endoplasmic reticulum calcium ATPase 3,AT2A3_HUMAN,2.098100075376091,0.0016233766233766,109256.18,131,0.8562091503267973,140,0.7526881720430108,142,0.8068181818181818
Q93098,WNT8B,Protein Wnt-8b,WNT8B_HUMAN,0.757869441412868,0.0072727272727272,38720.94,131,0.8562091503267973,165,0.8870967741935484,149,0.8465909090909091
Q969P0,IGSF8,Immunoglobulin superfamily member 8,IGSF8_HUMAN,0.5370261617441258,0.0016233766233766,65034.24,127,0.8300653594771242,163,0.8763440860215054,148,0.8409090909090909
Q96AP7,ESAM,Endothelial cell-selective adhesion molecule,ESAM_HUMAN,1.665124237612695,0.0072727272727272,41176.34,110,0.7189542483660131,134,0.7204301075268817,128,0.7272727272727273
Q96AQ6,PBXIP1,Pre-B-cell leukemia transcription factor-interacting protein 1,PBIP1_HUMAN,0.5928449839727657,0.0016233766233766,80643.26,152,0.9934640522875817,186,1.0,176,1.0
Q96C19,EFHD2,EF-hand domain-containing protein D2,EFHD2_HUMAN,1.493330293473838,0.006765899864682,26697.28,120,0.7843137254901961,158,0.8494623655913979,139,0.7897727272727273
Q96CW1,AP2M1,AP-2 complex subunit mu,AP2M1_HUMAN,0.9331652898907244,0.0040983606557377,49654.67,138,0.9019607843137255,166,0.8924731182795699,145,0.8238636363636364
Q96CX2,KCTD12,BTB/POZ domain-containing protein KCTD12,KCD12_HUMAN,0.5833815686740844,0.0072727272727272,35700.78,119,0.7777777777777778,159,0.8548387096774194,131,0.7443181818181818
Q96DA0,ZG16B,Pancreatic adenocarcinoma up-regulated factor,PAUF_HUMAN,1.534875208107888,0.0016233766233766,18878.63,150,0.9803921568627451,182,0.978494623655914,169,0.9602272727272727
Q96DR8,MUCL1,Mucin-like protein 1,MUCL1_HUMAN,1.010567295222877,0.0016233766233766,9039.23,141,0.9215686274509803,149,0.8010752688172043,143,0.8125
Q96EE4,CCDC126,Coiled-coil domain-containing protein 126,CC126_HUMAN,0.4703802689634014,0.0030581039755351,15668.18,153,1.0,186,1.0,176,1.0
Q96FZ7,CHMP6,Charged multivesicular body protein 6,CHMP6_HUMAN,0.7284608639386089,0.0058910162002945,23484.82,118,0.7712418300653595,152,0.8172043010752689,127,0.7215909090909091
Q96GI7,FAM89A,Protein FAM89A,FA89A_HUMAN,0.8114951957567489,0.0072727272727272,19568.93,133,0.869281045751634,160,0.8602150537634409,152,0.8636363636363636
Q96GW7,BCAN,Brevican core protein,PGCB_HUMAN,0.5714282294948856,0.0030581039755351,99118.15,149,0.9738562091503268,178,0.956989247311828,159,0.9034090909090909
Q96H15,TIMD4,T-cell immunoglobulin and mucin domain-containing protein 4,TIMD4_HUMAN,0.6435081827073732,0.0072727272727272,41578.34,148,0.9673202614379085,179,0.9623655913978495,166,0.9431818181818182
Q96IY4,CPB2,Carboxypeptidase B2,CBPB2_HUMAN,0.4759601622462367,0.0016233766233766,48424.25,153,1.0,186,1.0,176,1.0
Q96IZ5,RBM41,RNA-binding protein 41,RBM41_HUMAN,1.449160546275133,0.006765899864682,47099.79,113,0.738562091503268,149,0.8010752688172043,146,0.8295454545454546
Q96J42,TXNDC15,Thioredoxin domain-containing protein 15,TXD15_HUMAN,0.4506169539931871,0.0040983606557377,39885.2,153,1.0,186,1.0,176,1.0
Q96JI7,SPG11,Spatacsin,SPTCS_HUMAN,1.101845383054161,0.0030581039755351,278868.14,150,0.9803921568627451,184,0.989247311827957,168,0.9545454545454546
Q96JM4,LRRIQ1,Leucine-rich repeat- and IQ domain-containing protein 1,LRIQ1_HUMAN,1.357475988073331,0.0073810825587752,199300.36,136,0.8888888888888888,158,0.8494623655913979,137,0.7784090909090909
Q96JP9,CDHR1,Cadherin-related family member 1,CDHR1_HUMAN,0.6573430084745471,0.0072727272727272,93594.95,117,0.7647058823529411,160,0.8602150537634409,137,0.7784090909090909
Q96JQ0,DCHS1,Protocadherin-16,PCD16_HUMAN,0.7340855959846262,0.0072727272727272,346181,148,0.9673202614379085,180,0.967741935483871,162,0.9204545454545454
Q96K76,USP47,Ubiquitin carboxyl-terminal hydrolase 47,UBP47_HUMAN,0.8592962352335953,0.0040983606557377,157311.31,117,0.7647058823529411,133,0.7150537634408602,124,0.7045454545454546
Q96KN2,CNDP1,Beta-Ala-His dipeptidase,CNDP1_HUMAN,0.6325020472855286,0.0016233766233766,56692.05,153,1.0,186,1.0,176,1.0
Q96KP4,CNDP2,Cytosolic non-specific dipeptidase,CNDP2_HUMAN,1.728289806338558,0.0058910162002945,52878.47,145,0.9477124183006536,174,0.9354838709677419,155,0.8806818181818182
Q96L46,CAPNS2,Calpain small subunit 2,CPNS2_HUMAN,0.6743181470512566,0.0072727272727272,27660.23,153,1.0,184,0.989247311827957,176,1.0
Q96M27,PRRC1,Protein PRRC1,PRRC1_HUMAN,0.6488159410589642,0.0040983606557377,46701.23,122,0.7973856209150327,164,0.8817204301075269,145,0.8238636363636364
Q96MF2,STAC3,SH3 and cysteine-rich domain-containing protein 3,STAC3_HUMAN,0.890370707933906,0.0073810825587752,41506.99,153,1.0,186,1.0,175,0.9943181818181818
Q96MT3,PRICKLE1,Prickle-like protein 1,PRIC1_HUMAN,1.024196268848541,0.0073810825587752,94300.25,108,0.7058823529411765,170,0.9139784946236559,146,0.8295454545454546
Q96MY7,FAM161B,Protein FAM161B,F161B_HUMAN,0.6911573210933539,0.0073810825587752,73647.09,148,0.9673202614379085,179,0.9623655913978495,174,0.9886363636363636
Q96NZ9,PRAP1,Proline-rich acidic protein 1,PRAP1_HUMAN,0.8137085804186089,0.0072727272727272,17207.68,153,1.0,186,1.0,176,1.0
Q96P63,SERPINB12,Serpin B12,SPB12_HUMAN,0.9605890003050492,0.0016233766233766,46276.42,152,0.9934640522875817,174,0.9354838709677419,167,0.9488636363636364
Q96P67,GPR82,Probable G-protein coupled receptor 82,GPR82_HUMAN,2.164039397388066,0.0073810825587752,38409.47,117,0.7647058823529411,142,0.7634408602150538,136,0.7727272727272727
Q96P70,IPO9,Importin-9,IPO9_HUMAN,0.903340913437344,0.0016233766233766,115962.85,118,0.7712418300653595,131,0.7043010752688172,130,0.7386363636363636
Q96PC5,MIA2,Melanoma inhibitory activity protein 2,MIA2_HUMAN,0.5519312890371019,0.0072727272727272,159835.76,127,0.8300653594771242,153,0.8225806451612904,128,0.7272727272727273
Q96PD5,PGLYRP2,N-acetylmuramoyl-L-alanine amidase,PGRP2_HUMAN,0.597729771241648,0.0016233766233766,62217.01,153,1.0,186,1.0,176,1.0
Q96PL1,SCGB3A2,Secretoglobin family 3A member 2,SG3A2_HUMAN,0.9706046140949476,0.0065597667638483,10161.34,149,0.9738562091503268,183,0.9838709677419355,172,0.9772727272727273
Q96PL5,ERMAP,Erythroid membrane-associated protein,ERMAP_HUMAN,0.8004196695852086,0.0016233766233766,52604.75,121,0.7908496732026143,161,0.8655913978494624,137,0.7784090909090909
Q96PX8,SLITRK1,SLIT and NTRK-like protein 1,SLIK1_HUMAN,0.6328150121828,0.0040983606557377,77734.87,135,0.8823529411764706,165,0.8870967741935484,151,0.8579545454545454
Q96Q06,PLIN4,Perilipin-4,PLIN4_HUMAN,0.7176806534611156,0.0040983606557377,135892,150,0.9803921568627451,183,0.9838709677419355,174,0.9886363636363636
Q96QA5,GSDMA,Gasdermin-A,GSDMA_HUMAN,2.409472106006029,0.0040983606557377,49364.86,117,0.7647058823529411,139,0.7473118279569892,127,0.7215909090909091
Q96QR1,SCGB3A1,Secretoglobin family 3A member 1,SG3A1_HUMAN,0.702519512061223,0.0055467511885895,10100.05,146,0.954248366013072,174,0.9354838709677419,167,0.9488636363636364
Q96S96,PEBP4,Phosphatidylethanolamine-binding protein 4,PEBP4_HUMAN,0.8288797502876193,0.0016233766233766,25733.38,153,1.0,186,1.0,176,1.0
Q96TC7,RMDN3,Regulator of microtubule dynamics protein 3,RMD3_HUMAN,0.6308499031235072,0.0040983606557377,52118.3,141,0.9215686274509803,174,0.9354838709677419,150,0.8522727272727273
