"PG.ProteinGroups","PG.Genes","PG.ProteinDescriptions","PG.ProteinNames","PG.CV","PG.Qvalue","PG.MolecularWeight","Control_detected_n","Control_total_n","Control_detection_rate","Short_detected_n","Short_total_n","Short_detection_rate","Long_detected_n","Long_total_n","Long_detection_rate","In_detection_analysis_universe","Contrast","Abundance_log2FC","Abundance_FDR","Detection_logOR","Detection_FDR","Detection_model_status","Detection_analysis_status","Detection_rate_difference","Abundance_evidence","Detection_evidence","Evidence","Plotted_jointly","Abundance_status"
"Q9UKF7","PITPNC1","Cytoplasmic phosphatidylinositol transfer protein 1","PITC1_HUMAN",0.693649831553523,0.0073810825587752,"38387.51",8,153,0.0522875816993464,16,186,0.0860215053763441,11,176,0.0625,FALSE,"High_vs_Low",,,,,,"outside_detection_analysis_universe",-0.0235215053763441,,,"Not jointly evaluable",FALSE,"outside_core_quantitative_set"
"Q9UKG1","APPL1","DCC-interacting protein 13-alpha","DP13A_HUMAN",0.974089771301867,0.0073810825587752,"79663.47",35,153,0.228758169934641,35,186,0.188172043010753,38,176,0.215909090909091,FALSE,"High_vs_Low",,,,,,"outside_detection_analysis_universe",0.0277370478983382,,,"Not jointly evaluable",FALSE,"outside_core_quantitative_set"
"Q9UKK9","NUDT5","ADP-sugar pyrophosphatase","NUDT5_HUMAN",1.49805885624725,0.0073810825587752,"24327.61",51,153,0.333333333333333,53,186,0.28494623655914,51,176,0.289772727272727,FALSE,"High_vs_Low",,,,,,"outside_detection_analysis_universe",0.00482649071358748,,,"Not jointly evaluable",FALSE,"outside_core_quantitative_set"
"Q9UKM7","MAN1B1","Endoplasmic reticulum mannosyl-oligosaccharide 1,2-alpha-mannosidase","MA1B1_HUMAN",0.522693986673217,0.0016233766233766,"79579.82",153,153,1,186,186,1,176,176,1,TRUE,"High_vs_Low",-0.326302054051277,0.0038308820800138,,,"constant_detection","constant_detection",0,TRUE,,"Not jointly evaluable",TRUE,"tested"
"Q9UKM9","RALY","RNA-binding protein Raly","RALY_HUMAN",1.09093402693911,0.0040983606557377,"32463.16",56,153,0.366013071895425,65,186,0.349462365591398,74,176,0.420454545454545,FALSE,"High_vs_Low",,,,,,"outside_detection_analysis_universe",0.0709921798631476,,,"Not jointly evaluable",FALSE,"outside_core_quantitative_set"
"Q9UKN7","MYO15A","Unconventional myosin-XV","MYO15_HUMAN",0.984251689847632,0.0073810825587752,"395292.6",152,153,0.993464052287582,185,186,0.994623655913978,175,176,0.994318181818182,TRUE,"High_vs_Low",-0.0417167365108657,0.848542458517617,,,"separation_nonfinite_MLE","separation_nonfinite_MLE",-0.000305474095796732,FALSE,,"Not jointly evaluable",TRUE,"tested"
"Q9UKU6","TRHDE","Thyrotropin-releasing hormone-degrading ectoenzyme","TRHDE_HUMAN",1.37194291752404,0.0072727272727272,"122133.39",18,153,0.117647058823529,18,186,0.0967741935483871,23,176,0.130681818181818,FALSE,"High_vs_Low",,,,,,"outside_detection_analysis_universe",0.0339076246334311,,,"Not jointly evaluable",FALSE,"outside_core_quantitative_set"
"Q9UKU9","ANGPTL2","Angiopoietin-related protein 2","ANGL2_HUMAN",0.739707849160264,0.0073810825587752,"57104.45",153,153,1,186,186,1,176,176,1,TRUE,"High_vs_Low",-0.269911449793154,0.0544158788787022,,,"constant_detection","constant_detection",0,FALSE,,"Not jointly evaluable",TRUE,"tested"
"Q9UKV3","ACIN1","Apoptotic chromatin condensation inducer in the nucleus","ACINU_HUMAN",2.26180758084873,0.0073810825587752,"151861.51",8,153,0.0522875816993464,10,186,0.0537634408602151,8,176,0.0454545454545455,FALSE,"High_vs_Low",,,,,,"outside_detection_analysis_universe",-0.0083088954056696,,,"Not jointly evaluable",FALSE,"outside_core_quantitative_set"
"Q9UKV8","AGO2","Protein argonaute-2","AGO2_HUMAN",2.38568926156258,0.0073810825587752,"97208.11",72,153,0.470588235294118,63,186,0.338709677419355,70,176,0.397727272727273,FALSE,"High_vs_Low",,,,,,"outside_detection_analysis_universe",0.0590175953079179,,,"Not jointly evaluable",FALSE,"outside_core_quantitative_set"
"Q9UKX2","MYH2","Myosin-2","MYH2_HUMAN",1.16834368553581,0.0073810825587752,"223044.45",25,153,0.163398692810458,22,186,0.118279569892473,32,176,0.181818181818182,FALSE,"High_vs_Low",,,,,,"outside_detection_analysis_universe",0.0635386119257087,,,"Not jointly evaluable",FALSE,"outside_core_quantitative_set"
"Q9UKX5","ITGA11","Integrin alpha-11","ITA11_HUMAN",0.684972035330084,0.0072727272727272,"133470.16",136,153,0.888888888888889,165,186,0.887096774193548,161,176,0.914772727272727,TRUE,"High_vs_Low",-0.104383492234128,0.494429571413944,0.273589692483482,1,"ok","ok",0.0276759530791789,FALSE,FALSE,"Neither",TRUE,"tested"
"Q9UKY7","CDV3","Protein CDV3 homolog","CDV3_HUMAN",1.07058515945446,0.0073810825587752,"27334.84",90,153,0.588235294117647,92,186,0.494623655913978,95,176,0.539772727272727,FALSE,"High_vs_Low",,,,,,"outside_detection_analysis_universe",0.0451490713587488,,,"Not jointly evaluable",FALSE,"outside_core_quantitative_set"
"Q9UKZ9","PCOLCE2","Procollagen C-endopeptidase enhancer 2","PCOC2_HUMAN",0.575930226295223,0.0016233766233766,"45716.5",151,153,0.986928104575163,184,186,0.989247311827957,174,176,0.988636363636364,TRUE,"High_vs_Low",-0.194579229259588,0.139721146468106,-0.166324926911184,1,"ok","ok",-0.000610948191593352,FALSE,FALSE,"Neither",TRUE,"tested"
"Q9UL15","BAG5","BAG family molecular chaperone regulator 5","BAG5_HUMAN",1.32391213698958,0.0073810825587752,"51199.62",17,153,0.111111111111111,20,186,0.10752688172043,19,176,0.107954545454545,FALSE,"High_vs_Low",,,,,,"outside_detection_analysis_universe",0.000427663734115347,,,"Not jointly evaluable",FALSE,"outside_core_quantitative_set"
"Q9UL25","RAB21","Ras-related protein Rab-21","RAB21_HUMAN",0.752146707444886,0.0073810825587752,"24347.56",117,153,0.764705882352941,138,186,0.741935483870968,129,176,0.732954545454545,TRUE,"High_vs_Low",-0.118782769546983,0.549519364538598,0.0204210560541097,1,"ok","ok",-0.00898093841642233,FALSE,FALSE,"Neither",TRUE,"tested"
"Q9UL26","RAB22A","Ras-related protein Rab-22A","RB22A_HUMAN",0.918406966573261,0.006765899864682,"21855.06",21,153,0.137254901960784,35,186,0.188172043010753,31,176,0.176136363636364,FALSE,"High_vs_Low",,,,,,"outside_detection_analysis_universe",-0.012035679374389,,,"Not jointly evaluable",FALSE,"outside_core_quantitative_set"
"Q9UL46","PSME2","Proteasome activator complex subunit 2","PSME2_HUMAN",0.752597342752343,0.0072727272727272,"27401.62",150,153,0.980392156862745,183,186,0.983870967741935,171,176,0.971590909090909,TRUE,"High_vs_Low",-0.00578481437663925,0.983907423404606,-0.483149718540083,1,"ok","ok",-0.0122800586510264,FALSE,FALSE,"Neither",TRUE,"tested"
"Q9UL63","MKLN1","Muskelin","MKLN1_HUMAN",0.927766197560059,0.0073810825587752,"84767.8",52,153,0.339869281045752,63,186,0.338709677419355,55,176,0.3125,FALSE,"High_vs_Low",,,,,,"outside_detection_analysis_universe",-0.0262096774193548,,,"Not jointly evaluable",FALSE,"outside_core_quantitative_set"
"Q9ULC4","MCTS1","Malignant T-cell-amplified sequence 1","MCTS1_HUMAN",1.04489195010018,0.0073810825587752,"20555.28",87,153,0.568627450980392,112,186,0.602150537634409,89,176,0.505681818181818,TRUE,"High_vs_Low",,,-0.421909273738768,0.616425291422687,"ok","ok",-0.0964687194525904,,FALSE,"Not jointly evaluable",FALSE,"outside_core_quantitative_set"
"Q9ULC5","ACSL5","Long-chain-fatty-acid--CoA ligase 5","ACSL5_HUMAN",1.09463885407047,0.0073810825587752,"75990.79",36,153,0.235294117647059,56,186,0.301075268817204,50,176,0.284090909090909,FALSE,"High_vs_Low",,,,,,"outside_detection_analysis_universe",-0.0169843597262952,,,"Not jointly evaluable",FALSE,"outside_core_quantitative_set"
"Q9ULF5","SLC39A10","Zinc transporter ZIP10","S39AA_HUMAN",1.9703983392719,0.0073810825587752,"94131.9",140,153,0.915032679738562,174,186,0.935483870967742,160,176,0.909090909090909,TRUE,"High_vs_Low",-0.0367450485231302,0.954205069753525,-0.451236025544913,1,"ok","ok",-0.0263929618768328,FALSE,FALSE,"Neither",TRUE,"tested"
"Q9ULH1","ASAP1","Arf-GAP with SH3 domain, ANK repeat and PH domain-containing protein 1","ASAP1_HUMAN",1.24472917935071,0.0058910162002945,"125498.02",82,153,0.535947712418301,102,186,0.548387096774194,90,176,0.511363636363636,FALSE,"High_vs_Low",,,,,,"outside_detection_analysis_universe",-0.0370234604105572,,,"Not jointly evaluable",FALSE,"outside_core_quantitative_set"
"Q9ULI3","HEG1","Protein HEG homolog 1","HEG1_HUMAN",0.35010381754039,0.0016233766233766,"147460.56",153,153,1,186,186,1,176,176,1,TRUE,"High_vs_Low",-0.172724104273938,0.0146931632807243,,,"constant_detection","constant_detection",0,TRUE,,"Not jointly evaluable",TRUE,"tested"
"Q9ULL4","PLXNB3","Plexin-B3","PLXB3_HUMAN",1.00400975972869,0.0073810825587752,"206847.15",23,153,0.150326797385621,21,186,0.112903225806452,12,176,0.0681818181818182,FALSE,"High_vs_Low",,,,,,"outside_detection_analysis_universe",-0.0447214076246334,,,"Not jointly evaluable",FALSE,"outside_core_quantitative_set"
"Q9ULV0","MYO5B","Unconventional myosin-Vb","MYO5B_HUMAN",0.651025086128146,0.0073810825587752,"213672.38",5,153,0.0326797385620915,4,186,0.021505376344086,1,176,0.00568181818181818,FALSE,"High_vs_Low",,,,,,"outside_detection_analysis_universe",-0.0158235581622678,,,"Not jointly evaluable",FALSE,"outside_core_quantitative_set"
"Q9ULV4","CORO1C","Coronin-1C","COR1C_HUMAN",2.17538662431209,0.0040983606557377,"53249.04",131,153,0.856209150326797,161,186,0.865591397849462,146,176,0.829545454545455,TRUE,"High_vs_Low",0.358130928133821,0.193129443588334,-0.272354215451366,1,"ok","ok",-0.0360459433040078,FALSE,FALSE,"Neither",TRUE,"tested"
"Q9ULZ3","PYCARD","Apoptosis-associated speck-like protein containing a CARD","ASC_HUMAN",1.41897764950012,0.0016233766233766,"21626.81",79,153,0.516339869281046,104,186,0.559139784946237,94,176,0.534090909090909,FALSE,"High_vs_Low",,,,,,"outside_detection_analysis_universe",-0.0250488758553274,,,"Not jointly evaluable",FALSE,"outside_core_quantitative_set"
"Q9UM07","PADI4","Protein-arginine deiminase type-4","PADI4_HUMAN",2.32910917036002,0.0072727272727272,"74079.2",41,153,0.26797385620915,56,186,0.301075268817204,54,176,0.306818181818182,FALSE,"High_vs_Low",,,,,,"outside_detection_analysis_universe",0.00574291300097751,,,"Not jointly evaluable",FALSE,"outside_core_quantitative_set"
"Q9UM54","MYO6","Unconventional myosin-VI","MYO6_HUMAN",5.51696622059131,0.0073810825587752,"149691.07",24,153,0.156862745098039,30,186,0.161290322580645,30,176,0.170454545454545,FALSE,"High_vs_Low",,,,,,"outside_detection_analysis_universe",0.00916422287390029,,,"Not jointly evaluable",FALSE,"outside_core_quantitative_set"
"Q9UMS4","PRPF19","Pre-mRNA-processing factor 19","PRP19_HUMAN",0.864000700855849,0.0073810825587752,"55180.79",17,153,0.111111111111111,12,186,0.0645161290322581,20,176,0.113636363636364,FALSE,"High_vs_Low",,,,,,"outside_detection_analysis_universe",0.0491202346041056,,,"Not jointly evaluable",FALSE,"outside_core_quantitative_set"
"Q9UMX0","UBQLN1","Ubiquilin-1","UBQL1_HUMAN",1.09046627393497,0.0072727272727272,"62518.89",45,153,0.294117647058824,61,186,0.327956989247312,61,176,0.346590909090909,FALSE,"High_vs_Low",,,,,,"outside_detection_analysis_universe",0.0186339198435973,,,"Not jointly evaluable",FALSE,"outside_core_quantitative_set"
"Q9UMX5","NENF","Neudesin","NENF_HUMAN",1.01125409681707,0.0084790673025967,"18856.39",38,153,0.248366013071895,49,186,0.263440860215054,52,176,0.295454545454545,FALSE,"High_vs_Low",,,,,,"outside_detection_analysis_universe",0.0320136852394917,,,"Not jointly evaluable",FALSE,"outside_core_quantitative_set"
"Q9UMY4","SNX12","Sorting nexin-12","SNX12_HUMAN",1.66863692218467,0.0073810825587752,"18884.52",33,153,0.215686274509804,29,186,0.155913978494624,34,176,0.193181818181818,FALSE,"High_vs_Low",,,,,,"outside_detection_analysis_universe",0.0372678396871945,,,"Not jointly evaluable",FALSE,"outside_core_quantitative_set"
"Q9UMZ2","SYNRG","Synergin gamma","SYNRG_HUMAN",0.81143318227274,0.0089686098654708,"140654.25",22,153,0.143790849673203,14,186,0.0752688172043011,9,176,0.0511363636363636,FALSE,"High_vs_Low",,,,,,"outside_detection_analysis_universe",-0.0241324535679374,,,"Not jointly evaluable",FALSE,"outside_core_quantitative_set"
"Q9UN19","DAPP1","Dual adapter for phosphotyrosine and 3-phosphotyrosine and 3-phosphoinositide","DAPP1_HUMAN",1.22130350742791,0.0073810825587752,"32193.55",22,153,0.143790849673203,26,186,0.139784946236559,28,176,0.159090909090909,FALSE,"High_vs_Low",,,,,,"outside_detection_analysis_universe",0.01930596285435,,,"Not jointly evaluable",FALSE,"outside_core_quantitative_set"
"Q9UN70","PCDHGC3","Protocadherin gamma-C3","PCDGK_HUMAN",0.692030684141321,0.0040983606557377,"101077.42",146,153,0.954248366013072,184,186,0.989247311827957,172,176,0.977272727272727,TRUE,"High_vs_Low",-0.251426250612869,0.108700460119721,-0.69743869527328,1,"ok","ok",-0.0119745845552297,FALSE,FALSE,"Neither",TRUE,"tested"
"Q9UN86","G3BP2","Ras GTPase-activating protein-binding protein 2","G3BP2_HUMAN",1.28010053851957,0.0073810825587752,"54121.13",9,153,0.0588235294117647,16,186,0.0860215053763441,13,176,0.0738636363636364,FALSE,"High_vs_Low",,,,,,"outside_detection_analysis_universe",-0.0121578690127077,,,"Not jointly evaluable",FALSE,"outside_core_quantitative_set"
"Q9UNA0","ADAMTS5","A disintegrin and metalloproteinase with thrombospondin motifs 5","ATS5_HUMAN",0.526534232394502,0.0072727272727272,"101717.75",67,153,0.437908496732026,94,186,0.505376344086022,74,176,0.420454545454545,FALSE,"High_vs_Low",,,,,,"outside_detection_analysis_universe",-0.084921798631476,,,"Not jointly evaluable",FALSE,"outside_core_quantitative_set"
"Q9UNF0","PACSIN2","Protein kinase C and casein kinase substrate in neurons protein 2","PACN2_HUMAN",1.25912296620854,0.0073810825587752,"55738.63",100,153,0.65359477124183,118,186,0.634408602150538,114,176,0.647727272727273,TRUE,"High_vs_Low",,,0.0408702296322047,1,"ok","ok",0.0133186705767351,,FALSE,"Not jointly evaluable",FALSE,"outside_core_quantitative_set"
"Q9UNF1","MAGED2","Melanoma-associated antigen D2","MAGD2_HUMAN",1.6320503485492,0.0073810825587752,"64954.25",52,153,0.339869281045752,71,186,0.381720430107527,62,176,0.352272727272727,FALSE,"High_vs_Low",,,,,,"outside_detection_analysis_universe",-0.0294477028347996,,,"Not jointly evaluable",FALSE,"outside_core_quantitative_set"
"Q9UNH7","SNX6","Sorting nexin-6","SNX6_HUMAN",1.22169238704366,0.0048740861088545,"46648.8",58,153,0.379084967320261,65,186,0.349462365591398,65,176,0.369318181818182,FALSE,"High_vs_Low",,,,,,"outside_detection_analysis_universe",0.019855816226784,,,"Not jointly evaluable",FALSE,"outside_core_quantitative_set"
"Q9UNM6","PSMD13","26S proteasome non-ATPase regulatory subunit 13","PSD13_HUMAN",0.778916312184314,0.0040983606557377,"42945.48",126,153,0.823529411764706,140,186,0.752688172043011,140,176,0.795454545454545,TRUE,"High_vs_Low",-0.1534281280848,0.494429571413944,0.215379148906992,1,"ok","ok",0.0427663734115347,FALSE,FALSE,"Neither",TRUE,"tested"
"Q9UNN8","PROCR","Endothelial protein C receptor","EPCR_HUMAN",1.21191962806967,0.0073810825587752,"26671.43",53,153,0.34640522875817,71,186,0.381720430107527,76,176,0.431818181818182,FALSE,"High_vs_Low",,,,,,"outside_detection_analysis_universe",0.0500977517106549,,,"Not jointly evaluable",FALSE,"outside_core_quantitative_set"
"Q9UNQ0","ABCG2","Broad substrate specificity ATP-binding cassette transporter ABCG2","ABCG2_HUMAN",0.43356431061454,0.0073810825587752,"72314.18",5,153,0.0326797385620915,9,186,0.0483870967741935,3,176,0.0170454545454545,FALSE,"High_vs_Low",,,,,,"outside_detection_analysis_universe",-0.031341642228739,,,"Not jointly evaluable",FALSE,"outside_core_quantitative_set"
"Q9UNS2","COPS3","COP9 signalosome complex subunit 3","CSN3_HUMAN",0.845221260038633,0.0058910162002945,"47873.13",99,153,0.647058823529412,120,186,0.645161290322581,88,176,0.5,TRUE,"High_vs_Low",,,-0.583105886648147,0.430595578359783,"ok","ok",-0.145161290322581,,FALSE,"Not jointly evaluable",FALSE,"outside_core_quantitative_set"
"Q9UNW1","MINPP1","Multiple inositol polyphosphate phosphatase 1","MINP1_HUMAN",0.569118319901828,0.0016233766233766,"55051.19",153,153,1,186,186,1,176,176,1,TRUE,"High_vs_Low",-0.0952764281743725,0.533934587429119,,,"constant_detection","constant_detection",0,FALSE,,"Not jointly evaluable",TRUE,"tested"
"Q9UNZ2","NSFL1C","NSFL1 cofactor p47","NSF1C_HUMAN",0.833529245125836,0.0040983606557377,"40572.83",126,153,0.823529411764706,130,186,0.698924731182796,114,176,0.647727272727273,TRUE,"High_vs_Low",,,-0.179527409539131,1,"ok","ok",-0.051197458455523,,FALSE,"Not jointly evaluable",FALSE,"outside_core_quantitative_set"
"Q9UP52","TFR2","Transferrin receptor protein 2","TFR2_HUMAN",2.02697988800114,0.0073810825587752,"88755.13",83,153,0.542483660130719,105,186,0.564516129032258,97,176,0.551136363636364,FALSE,"High_vs_Low",,,,,,"outside_detection_analysis_universe",-0.0133797653958945,,,"Not jointly evaluable",FALSE,"outside_core_quantitative_set"
"Q9UP79","ADAMTS8","A disintegrin and metalloproteinase with thrombospondin motifs 8","ATS8_HUMAN",0.789736664907342,0.0072727272727272,"96460.24",100,153,0.65359477124183,125,186,0.672043010752688,105,176,0.596590909090909,TRUE,"High_vs_Low",,,-0.387801811646522,0.70602995743651,"ok","ok",-0.0754521016617791,,FALSE,"Not jointly evaluable",FALSE,"outside_core_quantitative_set"
"Q9UPN3","MACF1","Microtubule-actin cross-linking factor 1, isoforms 1/2/3/4/5","MACF1_HUMAN",1.15639396814962,0.0073810825587752,"838307.64",85,153,0.555555555555556,111,186,0.596774193548387,100,176,0.568181818181818,FALSE,"High_vs_Low",,,,,,"outside_detection_analysis_universe",-0.0285923753665689,,,"Not jointly evaluable",FALSE,"outside_core_quantitative_set"
"Q9UPN7","PPP6R1","Serine/threonine-protein phosphatase 6 regulatory subunit 1","PP6R1_HUMAN",1.0528537097831,0.0073810825587752,"96723.66",130,153,0.849673202614379,156,186,0.838709677419355,141,176,0.801136363636364,TRUE,"High_vs_Low",-0.124750818542513,0.57813622759692,-0.246276600073938,1,"ok","ok",-0.0375733137829912,FALSE,FALSE,"Neither",TRUE,"tested"
"Q9UPT5","EXOC7","Exocyst complex component 7","EXOC7_HUMAN",1.07624254895705,0.0073810825587752,"83381.92",14,153,0.0915032679738562,24,186,0.129032258064516,15,176,0.0852272727272727,FALSE,"High_vs_Low",,,,,,"outside_detection_analysis_universe",-0.0438049853372434,,,"Not jointly evaluable",FALSE,"outside_core_quantitative_set"
"Q9UPY6","WASF3","Actin-binding protein WASF3","WASF3_HUMAN",1.5074799273163,0.0073810825587752,"55292.91",22,153,0.143790849673203,25,186,0.134408602150538,23,176,0.130681818181818,FALSE,"High_vs_Low",,,,,,"outside_detection_analysis_universe",-0.00372678396871945,,,"Not jointly evaluable",FALSE,"outside_core_quantitative_set"
"Q9UQ13","SHOC2","Leucine-rich repeat protein SHOC-2","SHOC2_HUMAN",1.4517944953544,0.0073810825587752,"64888.02",19,153,0.124183006535948,21,186,0.112903225806452,21,176,0.119318181818182,FALSE,"High_vs_Low",,,,,,"outside_detection_analysis_universe",0.00641495601173021,,,"Not jointly evaluable",FALSE,"outside_core_quantitative_set"
"Q9UQ16","DNM3","Dynamin-3","DYN3_HUMAN",1.16232985415303,0.0072727272727272,"97746.11",123,153,0.803921568627451,162,186,0.870967741935484,142,176,0.806818181818182,TRUE,"High_vs_Low",0.0964208631076042,0.733054493037271,-0.383870025432677,0.916919167743031,"ok","ok",-0.0641495601173021,FALSE,FALSE,"Neither",TRUE,"tested"
"Q9UQ35","SRRM2","Serine/arginine repetitive matrix protein 2","SRRM2_HUMAN",0.865523618595177,0.0073810825587752,"299615.07",20,153,0.130718954248366,31,186,0.166666666666667,21,176,0.119318181818182,FALSE,"High_vs_Low",,,,,,"outside_detection_analysis_universe",-0.0473484848484848,,,"Not jointly evaluable",FALSE,"outside_core_quantitative_set"
"Q9UQ53","MGAT4B","Alpha-1,3-mannosyl-glycoprotein 4-beta-N-acetylglucosaminyltransferase B","MGT4B_HUMAN",0.690721681235225,0.0058910162002945,"63198.45",143,153,0.934640522875817,177,186,0.951612903225806,164,176,0.931818181818182,TRUE,"High_vs_Low",-0.152648943568843,0.214307169775436,-0.256992568292562,1,"ok","ok",-0.0197947214076247,FALSE,FALSE,"Neither",TRUE,"tested"
"Q9UQ80","PA2G4","Proliferation-associated protein 2G4","PA2G4_HUMAN",1.16704807062814,0.0016233766233766,"43786.86",147,153,0.96078431372549,178,186,0.956989247311828,166,176,0.943181818181818,TRUE,"High_vs_Low",-0.0748864521809853,0.843967471375578,-0.339687091927352,1,"ok","ok",-0.0138074291300098,FALSE,FALSE,"Neither",TRUE,"tested"
"Q9UQN3","CHMP2B","Charged multivesicular body protein 2b","CHM2B_HUMAN",1.0962458767368,0.0073810825587752,"23906.54",20,153,0.130718954248366,17,186,0.0913978494623656,21,176,0.119318181818182,FALSE,"High_vs_Low",,,,,,"outside_detection_analysis_universe",0.0279203323558162,,,"Not jointly evaluable",FALSE,"outside_core_quantitative_set"
"Q9UQP3","TNN","Tenascin-N","TENN_HUMAN",0.570002567911173,0.0040983606557377,"144033.89",102,153,0.666666666666667,130,186,0.698924731182796,111,176,0.630681818181818,TRUE,"High_vs_Low",,,-0.320852761936607,0.857783835978054,"ok","ok",-0.0682429130009775,,FALSE,"Not jointly evaluable",FALSE,"outside_core_quantitative_set"
"Q9Y210","TRPC6","Short transient receptor potential channel 6","TRPC6_HUMAN",0.787733975927061,0.0073810825587752,"106326.37",18,153,0.117647058823529,27,186,0.145161290322581,25,176,0.142045454545455,FALSE,"High_vs_Low",,,,,,"outside_detection_analysis_universe",-0.0031158357771261,,,"Not jointly evaluable",FALSE,"outside_core_quantitative_set"
"Q9Y217","MTMR6","Phosphatidylinositol-3,5-bisphosphate 3-phosphatase MTMR6","MTMR6_HUMAN",0.437782376931943,0.0073810825587752,"71967.95",2,153,0.0130718954248366,3,186,0.0161290322580645,4,176,0.0227272727272727,FALSE,"High_vs_Low",,,,,,"outside_detection_analysis_universe",0.00659824046920821,,,"Not jointly evaluable",FALSE,"outside_core_quantitative_set"
"Q9Y224","RTRAF","tRNA-splicing ligase complex subunit RTRAF","RTRAF_HUMAN",1.20485410733681,0.0073810825587752,"28068.08",26,153,0.169934640522876,35,186,0.188172043010753,41,176,0.232954545454545,FALSE,"High_vs_Low",,,,,,"outside_detection_analysis_universe",0.0447825024437928,,,"Not jointly evaluable",FALSE,"outside_core_quantitative_set"
"Q9Y230","RUVBL2","RuvB-like 2","RUVB2_HUMAN",0.838761883106223,0.0072727272727272,"51156.56",84,153,0.549019607843137,91,186,0.489247311827957,89,176,0.505681818181818,FALSE,"High_vs_Low",,,,,,"outside_detection_analysis_universe",0.0164345063538612,,,"Not jointly evaluable",FALSE,"outside_core_quantitative_set"
"Q9Y237","PIN4","Peptidyl-prolyl cis-trans isomerase NIMA-interacting 4","PIN4_HUMAN",0.796686233013345,0.0072727272727272,"13809.93",74,153,0.483660130718954,90,186,0.483870967741935,73,176,0.414772727272727,FALSE,"High_vs_Low",,,,,,"outside_detection_analysis_universe",-0.0690982404692082,,,"Not jointly evaluable",FALSE,"outside_core_quantitative_set"
"Q9Y240","CLEC11A","C-type lectin domain family 11 member A","CLC11_HUMAN",0.544385404547445,0.0016233766233766,"35694.63",153,153,1,186,186,1,176,176,1,TRUE,"High_vs_Low",-0.379634582288464,0.00236141885577988,,,"constant_detection","constant_detection",0,TRUE,,"Not jointly evaluable",TRUE,"tested"
"Q9Y241","HIGD1A","HIG1 domain family member 1A, mitochondrial","HIG1A_HUMAN",0.808106522853771,0.0073810825587752,"10142.91",11,153,0.0718954248366013,10,186,0.0537634408602151,17,176,0.0965909090909091,FALSE,"High_vs_Low",,,,,,"outside_detection_analysis_universe",0.042827468230694,,,"Not jointly evaluable",FALSE,"outside_core_quantitative_set"
"Q9Y251","HPSE","Heparanase","HPSE_HUMAN",1.84316881510847,0.0058910162002945,"61148.78",116,153,0.758169934640523,141,186,0.758064516129032,134,176,0.761363636363636,TRUE,"High_vs_Low",-0.0227594809233169,0.966661691294047,0.168697504957014,1,"ok","ok",0.0032991202346041,FALSE,FALSE,"Neither",TRUE,"tested"
"Q9Y262","EIF3L","Eukaryotic translation initiation factor 3 subunit L","EIF3L_HUMAN",3.89968362808821,0.0073810825587752,"66726.98",38,153,0.248366013071895,38,186,0.204301075268817,46,176,0.261363636363636,FALSE,"High_vs_Low",,,,,,"outside_detection_analysis_universe",0.0570625610948191,,,"Not jointly evaluable",FALSE,"outside_core_quantitative_set"
"Q9Y263","PLAA","Phospholipase A-2-activating protein","PLAP_HUMAN",1.31859981797195,0.0073810825587752,"87157.06",31,153,0.202614379084967,37,186,0.198924731182796,36,176,0.204545454545455,FALSE,"High_vs_Low",,,,,,"outside_detection_analysis_universe",0.00562072336265887,,,"Not jointly evaluable",FALSE,"outside_core_quantitative_set"
"Q9Y265","RUVBL1","RuvB-like 1","RUVB1_HUMAN",0.818274171286823,0.0073810825587752,"50228",80,153,0.522875816993464,99,186,0.532258064516129,101,176,0.573863636363636,FALSE,"High_vs_Low",,,,,,"outside_detection_analysis_universe",0.0416055718475073,,,"Not jointly evaluable",FALSE,"outside_core_quantitative_set"
"Q9Y266","NUDC","Nuclear migration protein nudC","NUDC_HUMAN",1.30213902947738,0.0073810825587752,"38242.91",73,153,0.477124183006536,82,186,0.440860215053763,74,176,0.420454545454545,FALSE,"High_vs_Low",,,,,,"outside_detection_analysis_universe",-0.020405669599218,,,"Not jointly evaluable",FALSE,"outside_core_quantitative_set"
"Q9Y274","ST3GAL6","Type 2 lactosamine alpha-2,3-sialyltransferase","SIA10_HUMAN",0.530072864870212,0.0072727272727272,"38213.62",153,153,1,186,186,1,176,176,1,TRUE,"High_vs_Low",-0.249521480667884,0.0125208366748269,,,"constant_detection","constant_detection",0,TRUE,,"Not jointly evaluable",TRUE,"tested"
"Q9Y277","VDAC3","Non-selective voltage-gated ion channel VDAC3","VDAC3_HUMAN",1.53846596557562,0.0072727272727272,"30658.66",47,153,0.30718954248366,79,186,0.424731182795699,64,176,0.363636363636364,FALSE,"High_vs_Low",,,,,,"outside_detection_analysis_universe",-0.0610948191593353,,,"Not jointly evaluable",FALSE,"outside_core_quantitative_set"
"Q9Y281","CFL2","Cofilin-2","COF2_HUMAN",1.19422670829713,0.0073810825587752,"18736.61",23,153,0.150326797385621,31,186,0.166666666666667,32,176,0.181818181818182,FALSE,"High_vs_Low",,,,,,"outside_detection_analysis_universe",0.0151515151515152,,,"Not jointly evaluable",FALSE,"outside_core_quantitative_set"
"Q9Y285","FARSA","Phenylalanine--tRNA ligase alpha subunit","SYFA_HUMAN",0.877322014452053,0.0073810825587752,"57563.64",43,153,0.281045751633987,66,186,0.354838709677419,51,176,0.289772727272727,FALSE,"High_vs_Low",,,,,,"outside_detection_analysis_universe",-0.0650659824046921,,,"Not jointly evaluable",FALSE,"outside_core_quantitative_set"
